flight_id,order_id,drone_id,drone_model,fulfillment_site,merchant_id,merchant_name,merchant_category,delivery_zone,launch_at,delivered_at,distance_one_way_km,payload_weight_kg,service_level,promised_minutes,actual_minutes,battery_consumption_pct,wind_speed_kph,visibility_km,status,anomaly_flag,operator_note
FL-US-36494,ORD-US-36494,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-05-24T12:44:00,2025-05-24T12:53:00,2.2,0.16,standard,55,9.0,25.1,13.1,17.0,delivered,none,
FL-US-36495,ORD-US-36495,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-05-24T08:41:00,2025-05-24T08:58:24,4.1,1.44,standard,55,17.4,32.0,7.9,16.7,delivered_late,merchant_handoff_mismatch,
FL-US-36496,ORD-US-36496,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-05-24T09:39:00,2025-05-24T09:53:18,9.2,0.28,standard,55,14.3,49.0,7.5,16.0,delivered,none,
FL-US-36497,ORD-US-36497,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Westgate,2025-05-24T15:42:00,2025-05-24T15:50:36,6.3,0.87,standard,55,8.6,40.0,16.9,16.3,delivered,none,
FL-US-36498,ORD-US-36498,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-05-24T13:28:00,2025-05-24T13:35:42,2.2,1.25,standard,55,7.7,27.3,12.1,15.3,delivered,none,
FL-US-36499,ORD-US-36499,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-05-24T10:22:00,2025-05-24T10:31:18,2.2,0.49,standard,55,9.3,23.8,9.3,15.4,delivered,none,
FL-US-36500,ORD-US-36500,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-05-24T17:27:00,2025-05-24T17:34:00,2.2,1.23,priority,35,7.0,27.9,14.8,16.0,delivered,none,
FL-US-36501,ORD-US-36501,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-05-24T13:58:00,2025-05-24T14:12:00,9.2,0.65,standard,55,14.0,49.1,12.1,15.3,delivered,none,
FL-US-36502,ORD-US-36502,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-05-24T09:44:00,2025-05-24T09:52:42,2.2,0.61,standard,55,8.7,28.4,7.5,16.0,delivered,none,
FL-US-36503,ORD-US-36503,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-05-24T20:51:00,2025-05-24T20:58:36,4.1,0.75,priority,35,7.6,31.0,14.2,17.4,delivered,none,
FL-US-36504,ORD-US-36504,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-05-24T19:05:00,2025-05-24T19:14:42,4.1,0.78,standard,55,9.7,31.7,15.0,16.1,delivered,none,
FL-US-36505,ORD-US-36505,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-05-24T12:50:00,2025-05-24T12:58:36,2.2,1.06,priority,35,8.6,29.5,13.1,17.0,delivered,none,
FL-US-36506,ORD-US-36506,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-05-24T10:09:00,2025-05-24T10:20:54,6.3,1.13,standard,55,11.9,36.2,9.3,15.4,delivered,none,
FL-US-36507,ORD-US-36507,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Downtown,2025-05-24T10:44:00,2025-05-24T10:51:48,2.2,1.61,time_sensitive,25,7.8,28.8,9.3,15.4,delivered,none,
FL-US-36508,ORD-US-36508,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-05-24T09:39:00,2025-05-24T09:59:36,2.2,0.33,standard,55,20.6,23.6,7.5,16.0,delivered_late,customer_drop_zone_unavailable,
FL-US-36509,ORD-US-36509,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-05-24T16:59:00,2025-05-24T17:06:00,2.2,1.0,priority,35,7.0,30.9,12.5,14.3,delivered,none,
FL-US-36510,ORD-US-36510,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-05-24T12:08:00,2025-05-24T12:17:24,4.1,1.29,standard,55,9.4,38.3,13.1,17.0,delivered,none,
FL-US-36511,ORD-US-36511,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-05-24T08:59:00,2025-05-24T09:08:06,4.1,0.25,standard,55,9.1,32.5,7.9,16.7,delivered,none,
FL-US-36512,ORD-US-36512,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-05-24T18:32:00,2025-05-24T18:41:36,4.1,1.24,standard,55,9.6,38.8,17.7,17.0,delivered,none,
FL-US-36513,ORD-US-36513,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-05-24T11:31:00,2025-05-24T11:39:48,2.9,1.07,priority,35,8.8,30.6,8.1,16.6,delivered,none,
FL-US-36514,ORD-US-36514,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-05-24T08:35:00,2025-05-24T08:48:18,9.5,0.52,standard,55,13.3,47.4,9.1,17.1,delivered,none,
FL-US-36515,ORD-US-36515,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-05-24T19:15:00,2025-05-24T19:27:00,9.5,1.39,standard,55,12.0,51.7,16.2,17.6,delivered,none,
FL-US-36516,ORD-US-36516,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-05-24T09:07:00,2025-05-24T09:20:00,7.1,1.03,priority,35,13.0,44.0,11.0,16.3,delivered,none,
FL-US-36517,ORD-US-36517,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-05-24T10:39:00,2025-05-24T10:50:06,9.5,1.35,priority,35,11.1,51.6,11.7,17.5,delivered,none,
FL-US-36518,ORD-US-36518,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-05-24T18:34:00,2025-05-24T18:45:42,9.5,1.36,priority,35,11.7,51.2,16.0,17.4,delivered,none,
FL-US-36519,ORD-US-36519,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-05-24T15:45:00,2025-05-24T15:52:54,2.9,0.81,standard,55,7.9,31.2,14.0,16.9,delivered,none,
FL-US-36520,ORD-US-36520,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-05-24T20:02:00,2025-05-24T20:10:18,2.9,1.4,priority,35,8.3,33.6,13.0,15.7,delivered,none,
FL-US-36521,ORD-US-36521,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-05-24T11:03:00,2025-05-24T11:19:24,2.9,0.45,standard,55,16.4,26.7,8.1,16.6,delivered_late,customer_drop_zone_unavailable,
FL-US-36522,ORD-US-36522,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-05-24T10:13:00,2025-05-24T10:22:24,5.0,1.45,standard,55,9.4,35.6,11.7,17.5,delivered,none,
FL-US-36523,ORD-US-36523,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-05-24T17:40:00,2025-05-24T17:48:30,2.9,0.2,standard,55,8.5,27.8,17.6,17.9,delivered,none,
FL-US-36524,ORD-US-36524,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-05-24T17:21:00,2025-05-24T17:29:54,2.9,0.22,time_sensitive,25,8.9,28.3,17.6,17.9,delivered,none,
FL-US-36525,ORD-US-36525,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-05-24T17:37:00,2025-05-24T17:47:06,7.1,0.54,standard,55,10.1,43.4,17.6,17.9,delivered,none,
FL-US-36526,ORD-US-36526,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,East Ridge,2025-05-24T16:18:00,2025-05-24T16:29:36,7.1,1.05,standard,55,11.6,46.6,15.2,15.4,delivered,none,
FL-US-36527,ORD-US-36527,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-05-24T11:54:00,2025-05-24T12:02:06,5.0,0.59,standard,55,8.1,35.3,8.1,16.6,delivered,none,
FL-US-36528,ORD-US-36528,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-05-24T14:56:00,2025-05-24T15:10:18,9.5,1.24,priority,35,14.3,49.9,11.4,16.4,delivered,none,
FL-US-36529,ORD-US-36529,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-05-24T17:37:00,2025-05-24T17:47:12,7.1,0.31,priority,35,10.2,42.4,17.6,17.9,delivered,none,
FL-US-36530,ORD-US-36530,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-05-24T20:42:00,2025-05-24T20:50:36,5.0,0.7,standard,55,8.6,32.7,13.0,15.7,delivered,none,
FL-US-36531,ORD-US-36531,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-05-24T10:25:00,2025-05-24T10:36:06,5.0,1.14,standard,55,11.1,38.2,11.7,17.5,delivered,none,
FL-US-36532,ORD-US-36532,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-05-24T12:21:00,2025-05-24T12:29:54,2.9,1.16,standard,55,8.9,31.2,14.3,14.6,delivered,none,
FL-US-36533,ORD-US-36533,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-05-24T20:56:00,2025-05-24T21:10:24,9.5,0.77,standard,55,14.4,48.7,13.0,15.7,delivered,none,
FL-US-36534,ORD-US-36534,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-05-24T17:36:00,2025-05-24T17:44:18,2.9,1.52,standard,55,8.3,32.4,17.6,17.9,delivered,none,
FL-US-36535,ORD-US-36535,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-05-24T16:56:00,2025-05-24T17:07:48,7.1,0.44,priority,35,11.8,39.4,15.2,15.4,delivered,none,
FL-US-36536,ORD-US-36536,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-05-24T18:28:00,2025-05-24T18:37:54,5.0,0.85,priority,35,9.9,34.5,16.0,17.4,delivered,none,
FL-US-36537,ORD-US-36537,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-05-24T16:46:00,2025-05-24T16:54:12,2.9,1.54,priority,35,8.2,33.0,15.2,15.4,delivered,none,
FL-US-36538,ORD-US-36538,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-05-24T11:23:00,2025-05-24T11:32:48,5.0,1.61,priority,35,9.8,39.3,8.1,16.6,delivered,none,
FL-US-36539,ORD-US-36539,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-05-24T17:31:00,2025-05-24T17:41:42,7.1,1.53,standard,55,10.7,47.9,17.6,17.9,delivered,none,
FL-US-36540,ORD-US-36540,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-05-24T13:28:00,2025-05-24T13:38:24,5.0,0.89,priority,35,10.4,38.0,10.4,14.7,delivered,none,
FL-US-36541,ORD-US-36541,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-05-24T09:21:00,2025-05-24T09:30:24,2.9,0.4,time_sensitive,25,9.4,29.3,11.0,16.3,delivered,none,
FL-US-36542,ORD-US-36542,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-05-24T11:24:00,2025-05-24T11:36:06,9.5,0.55,priority,35,12.1,45.2,8.1,16.6,delivered,none,
FL-US-36543,ORD-US-36543,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-05-24T19:08:00,2025-05-24T19:16:42,2.9,0.86,standard,55,8.7,26.9,16.2,17.6,delivered,none,
FL-US-36544,ORD-US-36544,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-05-24T09:56:00,2025-05-24T10:06:06,5.0,0.85,standard,55,10.1,33.9,11.0,16.3,delivered,none,
FL-US-36545,ORD-US-36545,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-05-24T14:29:00,2025-05-24T14:38:30,5.0,0.58,time_sensitive,25,9.5,34.5,11.4,16.4,delivered,none,
FL-US-36546,ORD-US-36546,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-05-24T15:41:00,2025-05-24T15:49:48,5.0,0.61,priority,35,8.8,36.4,14.0,16.9,delivered,none,
FL-US-36547,ORD-US-36547,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-05-24T14:47:00,2025-05-24T14:54:48,5.0,0.26,standard,55,7.8,37.1,11.4,16.4,delivered,none,
FL-US-36548,ORD-US-36548,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-05-24T16:01:00,2025-05-24T16:09:54,5.0,0.33,standard,55,8.9,34.6,15.2,15.4,delivered,none,
FL-US-36549,ORD-US-36549,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-05-24T13:31:00,2025-05-24T13:40:54,5.0,1.55,standard,55,9.9,38.9,10.4,14.7,delivered,none,
FL-US-36550,ORD-US-36550,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-05-24T15:14:00,2025-05-24T15:25:24,7.1,0.6,standard,55,11.4,42.8,14.0,16.9,delivered,none,
FL-US-36551,ORD-US-36551,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-05-24T21:05:00,2025-05-24T21:16:48,7.1,0.99,standard,55,11.8,44.3,15.7,15.4,delivered,none,
FL-US-36552,ORD-US-36552,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-05-25T19:48:00,2025-05-25T19:56:12,2.7,1.3,standard,55,8.2,34.5,14.1,15.5,delivered,none,
FL-US-36553,ORD-US-36553,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-05-25T20:53:00,2025-05-25T21:05:42,6.8,0.53,standard,55,12.7,43.0,14.8,16.8,delivered,none,
FL-US-36554,ORD-US-36554,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-05-25T14:53:00,2025-05-25T15:04:00,4.4,1.1,standard,55,11.0,36.9,14.0,15.1,delivered,none,
FL-US-36555,ORD-US-36555,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T08:41:00,2025-05-25T08:50:48,2.7,1.25,time_sensitive,25,9.8,31.3,8.0,16.0,delivered,none,
FL-US-36556,ORD-US-36556,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-05-25T19:54:00,2025-05-25T20:06:54,8.9,0.34,standard,55,12.9,45.6,14.1,15.5,delivered,none,
FL-US-36557,ORD-US-36557,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-05-25T15:47:00,2025-05-25T15:58:42,8.9,0.35,standard,55,11.7,50.1,14.2,15.4,delivered,none,
FL-US-36558,ORD-US-36558,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-05-25T12:55:00,2025-05-25T13:05:30,4.4,0.41,priority,35,10.5,32.5,12.3,16.4,delivered,none,
FL-US-36559,ORD-US-36559,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T14:46:00,2025-05-25T14:54:42,2.7,0.79,standard,55,8.7,29.1,14.0,15.1,delivered,none,
FL-US-36560,ORD-US-36560,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-05-25T19:52:00,2025-05-25T20:02:24,4.4,0.26,standard,55,10.4,33.7,14.1,15.5,delivered,none,
FL-US-36561,ORD-US-36561,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Brookfield,2025-05-25T08:35:00,2025-05-25T08:46:36,8.9,1.4,standard,55,11.6,51.6,8.0,16.0,delivered,none,
FL-US-36562,ORD-US-36562,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Brookfield,2025-05-25T12:29:00,2025-05-25T12:40:48,8.9,1.64,standard,55,11.8,47.6,12.3,16.4,delivered,none,
FL-US-36563,ORD-US-36563,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-05-25T12:22:00,2025-05-25T12:32:18,6.8,0.26,time_sensitive,25,10.3,39.3,12.3,16.4,delivered,none,
FL-US-36564,ORD-US-36564,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-05-25T13:02:00,2025-05-25T13:14:06,8.9,0.3,priority,35,12.1,47.3,15.4,16.4,delivered,none,
FL-US-36565,ORD-US-36565,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T18:49:00,2025-05-25T18:55:12,2.7,0.86,standard,55,6.2,30.5,10.3,16.4,delivered,none,
FL-US-36566,ORD-US-36566,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-05-25T11:42:00,2025-05-25T11:51:36,4.4,1.13,standard,55,9.6,37.2,13.3,15.0,delivered,none,
FL-US-36567,ORD-US-36567,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-05-25T18:55:00,2025-05-25T19:02:12,2.7,0.75,standard,55,7.2,29.1,10.3,16.4,delivered,none,
FL-US-36568,ORD-US-36568,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-05-25T18:13:00,2025-05-25T18:22:36,2.7,1.2,priority,35,9.6,27.4,10.3,16.4,delivered,none,
FL-US-36569,ORD-US-36569,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-05-25T20:06:00,2025-05-25T20:17:36,8.9,1.48,standard,55,11.6,47.4,14.8,16.8,delivered,none,
FL-US-36570,ORD-US-36570,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T10:11:00,2025-05-25T10:17:54,2.7,0.28,time_sensitive,25,6.9,27.1,12.2,16.2,delivered,none,
FL-US-36571,ORD-US-36571,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,North Hills,2025-05-25T19:06:00,2025-05-25T19:17:24,6.8,1.13,standard,55,11.4,45.9,14.1,15.5,delivered,none,
FL-US-36572,ORD-US-36572,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T20:51:00,2025-05-25T20:59:12,2.7,1.63,time_sensitive,25,8.2,34.2,14.8,16.8,delivered,none,
FL-US-36573,ORD-US-36573,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Brookfield,2025-05-25T20:39:00,2025-05-25T20:51:30,8.9,1.6,time_sensitive,25,12.5,53.2,14.8,16.8,delivered,none,
FL-US-36574,ORD-US-36574,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-05-25T17:55:00,2025-05-25T18:04:24,2.7,0.49,standard,55,9.4,27.1,11.2,17.3,delivered,none,
FL-US-36575,ORD-US-36575,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-05-25T21:03:00,2025-05-25T21:15:42,8.9,0.31,priority,35,12.7,46.6,14.3,16.4,delivered,none,
FL-US-36576,ORD-US-36576,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-05-25T17:48:00,2025-05-25T17:57:18,2.7,1.65,standard,55,9.3,28.6,11.2,17.3,delivered,none,
FL-US-36577,ORD-US-36577,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,North Hills,2025-05-25T19:33:00,2025-05-25T19:45:24,6.8,0.35,standard,55,12.4,40.5,14.1,15.5,delivered,none,
FL-US-36578,ORD-US-36578,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-05-25T15:16:00,2025-05-25T15:25:00,2.7,1.15,priority,35,9.0,31.4,14.2,15.4,delivered,none,
FL-US-36579,ORD-US-36579,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-05-25T11:42:00,2025-05-25T11:50:12,4.4,0.93,standard,55,8.2,32.7,13.3,15.0,delivered,none,
FL-US-36580,ORD-US-36580,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-05-25T11:12:00,2025-05-25T11:21:48,2.7,1.17,standard,55,9.8,30.1,13.3,15.0,delivered,none,
FL-US-36581,ORD-US-36581,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Cedar Park,2025-05-25T15:14:00,2025-05-25T15:22:00,4.4,0.54,standard,55,8.0,33.8,14.2,15.4,delivered,none,
FL-US-36582,ORD-US-36582,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-05-25T09:00:00,2025-05-25T09:11:18,6.8,1.11,standard,55,11.3,41.1,10.7,15.3,delivered,none,
