telemetry_id,flight_id,drone_id,recorded_at,phase,battery_pct,battery_temp_c,cell_voltage_spread_mv,motor_vibration_mm_s,gps_hdop,tether_descent_sec,sensor_status
TEL-36364-outbound,FL-US-36363,ZIP-US-010,2025-05-23T11:53:36,outbound,82.1,29.6,22.4,1.12,0.5,36.0,nominal
TEL-36364-recovery,FL-US-36363,ZIP-US-010,2025-05-23T11:57:44,recovery,65.9,29.6,25.3,0.66,0.86,36.9,nominal
TEL-36365-pickup,FL-US-36364,ZIP-US-015,2025-05-23T11:39:00,pickup,100,32.3,16.8,1.03,0.99,34.6,nominal
TEL-36365-outbound,FL-US-36364,ZIP-US-015,2025-05-23T11:45:12,outbound,75.8,29.8,22.5,0.71,1.1,37.0,nominal
TEL-36365-recovery,FL-US-36364,ZIP-US-015,2025-05-23T11:50:46,recovery,54.0,33.9,21.4,0.75,0.62,37.4,nominal
TEL-36366-pickup,FL-US-36365,ZIP-US-012,2025-05-23T11:08:00,pickup,100,31.0,20.8,1.13,0.69,37.9,nominal
TEL-36366-outbound,FL-US-36365,ZIP-US-012,2025-05-23T11:13:18,outbound,80.9,30.7,19.7,1.2,0.91,37.6,nominal
TEL-36366-recovery,FL-US-36365,ZIP-US-012,2025-05-23T11:18:04,recovery,63.8,29.6,23.1,1.05,1.05,38.1,nominal
TEL-36367-pickup,FL-US-36366,ZIP-US-011,2025-05-23T16:49:00,pickup,100,30.8,25.6,0.88,1.12,36.8,nominal
TEL-36367-outbound,FL-US-36366,ZIP-US-011,2025-05-23T16:54:54,outbound,79.3,31.3,17.8,1.08,1.21,36.1,nominal
TEL-36367-recovery,FL-US-36366,ZIP-US-011,2025-05-23T17:00:12,recovery,60.8,31.7,19.8,1.17,0.81,38.3,nominal
TEL-36368-pickup,FL-US-36367,ZIP-US-015,2025-05-23T11:15:00,pickup,100,29.9,20.3,0.85,0.63,39.2,nominal
TEL-36368-outbound,FL-US-36367,ZIP-US-015,2025-05-23T11:19:09,outbound,86.9,26.7,25.1,0.74,0.68,36.9,nominal
TEL-36368-recovery,FL-US-36367,ZIP-US-015,2025-05-23T11:22:53,recovery,75.0,30.3,17.6,1.2,1.01,36.2,nominal
TEL-36369-pickup,FL-US-36368,ZIP-US-010,2025-05-23T14:21:00,pickup,100,31.2,19.7,0.85,1.13,35.9,nominal
TEL-36369-outbound,FL-US-36368,ZIP-US-010,2025-05-23T14:26:30,outbound,76.4,31.7,16.6,1.17,0.85,37.6,nominal
TEL-36369-recovery,FL-US-36368,ZIP-US-010,2025-05-23T14:31:27,recovery,55.1,31.7,27.2,0.95,0.62,36.7,nominal
TEL-36370-pickup,FL-US-36369,ZIP-US-016,2025-05-23T09:27:00,pickup,100,31.7,15.0,1.15,1.01,35.1,nominal
TEL-36370-outbound,FL-US-36369,ZIP-US-016,2025-05-23T09:31:39,outbound,80.0,29.3,20.1,1.05,1.1,39.1,nominal
TEL-36370-recovery,FL-US-36369,ZIP-US-016,2025-05-23T09:35:50,recovery,62.0,33.0,23.7,0.95,0.5,38.5,nominal
TEL-36371-pickup,FL-US-36370,ZIP-US-013,2025-05-23T16:07:00,pickup,100,30.2,24.7,0.7,0.53,36.5,nominal
TEL-36371-outbound,FL-US-36370,ZIP-US-013,2025-05-23T16:11:57,outbound,80.6,30.7,13.8,1.29,0.75,37.3,nominal
TEL-36371-recovery,FL-US-36370,ZIP-US-013,2025-05-23T16:16:24,recovery,63.1,30.0,24.2,0.93,0.5,38.6,nominal
TEL-36372-pickup,FL-US-36371,ZIP-US-009,2025-05-23T14:11:00,pickup,100,31.1,20.0,1.14,0.75,37.1,nominal
TEL-36372-outbound,FL-US-36371,ZIP-US-009,2025-05-23T14:16:30,outbound,79.7,31.7,17.9,1.15,0.76,37.6,nominal
TEL-36372-recovery,FL-US-36371,ZIP-US-009,2025-05-23T14:21:27,recovery,61.4,32.0,13.7,0.99,0.6,37.8,nominal
TEL-36373-pickup,FL-US-36372,ZIP-US-014,2025-05-23T19:14:00,pickup,100,32.6,19.8,0.94,0.78,37.4,nominal
TEL-36373-outbound,FL-US-36372,ZIP-US-014,2025-05-23T19:17:33,outbound,80.7,31.2,14.8,1.04,1.02,36.5,nominal
TEL-36373-recovery,FL-US-36372,ZIP-US-014,2025-05-23T19:20:44,recovery,63.3,31.4,18.6,1.17,0.85,38.2,nominal
TEL-36374-pickup,FL-US-36373,ZIP-US-011,2025-05-23T13:42:00,pickup,100,29.4,20.3,1.17,1.0,38.1,nominal
TEL-36374-outbound,FL-US-36373,ZIP-US-011,2025-05-23T13:46:30,outbound,85.6,31.2,14.5,0.53,0.74,37.6,nominal
TEL-36374-recovery,FL-US-36373,ZIP-US-011,2025-05-23T13:50:33,recovery,72.6,29.7,23.7,0.93,0.64,37.0,nominal
TEL-36375-pickup,FL-US-36374,ZIP-US-015,2025-05-23T19:40:00,pickup,100,31.4,20.4,0.81,0.5,37.8,nominal
TEL-36375-outbound,FL-US-36374,ZIP-US-015,2025-05-23T19:47:03,outbound,76.3,30.2,21.5,0.8,0.78,37.1,nominal
TEL-36375-recovery,FL-US-36374,ZIP-US-015,2025-05-23T19:53:23,recovery,54.9,31.4,14.2,0.88,0.5,37.5,nominal
TEL-36376-pickup,FL-US-36375,ZIP-US-014,2025-05-23T20:32:00,pickup,100,30.3,16.4,0.84,1.05,37.7,nominal
TEL-36376-outbound,FL-US-36375,ZIP-US-014,2025-05-23T20:35:54,outbound,84.7,29.8,16.8,1.09,0.79,36.2,nominal
TEL-36376-recovery,FL-US-36375,ZIP-US-014,2025-05-23T20:39:24,recovery,70.8,32.2,22.0,1.18,0.88,37.3,nominal
TEL-36377-pickup,FL-US-36376,ZIP-US-011,2025-05-23T09:04:00,pickup,100,33.9,16.1,1.15,1.04,37.6,nominal
TEL-36377-outbound,FL-US-36376,ZIP-US-011,2025-05-23T09:10:27,outbound,74.8,33.0,16.6,0.96,0.5,37.3,nominal
TEL-36377-recovery,FL-US-36376,ZIP-US-011,2025-05-23T09:16:15,recovery,52.1,33.4,18.2,1.17,0.8,35.4,nominal
TEL-36378-pickup,FL-US-36377,ZIP-US-013,2025-05-23T20:22:00,pickup,100,33.1,26.3,0.81,1.09,36.1,nominal
TEL-36378-outbound,FL-US-36377,ZIP-US-013,2025-05-23T20:28:33,outbound,73.7,32.7,15.2,0.56,0.78,36.5,nominal
TEL-36378-recovery,FL-US-36377,ZIP-US-013,2025-05-23T20:34:26,recovery,50.1,32.9,21.7,0.9,0.72,38.0,nominal
TEL-36379-pickup,FL-US-36378,ZIP-US-012,2025-05-23T11:16:00,pickup,100,30.4,20.4,1.05,0.6,37.0,nominal
TEL-36379-outbound,FL-US-36378,ZIP-US-012,2025-05-23T11:22:36,outbound,77.5,30.2,19.2,1.31,1.18,37.2,nominal
TEL-36379-recovery,FL-US-36378,ZIP-US-012,2025-05-23T11:28:32,recovery,57.3,31.2,11.5,1.02,0.51,37.9,nominal
TEL-36380-pickup,FL-US-36379,ZIP-US-015,2025-05-23T17:12:00,pickup,100,28.5,13.6,0.96,0.63,38.4,nominal
TEL-36380-outbound,FL-US-36379,ZIP-US-015,2025-05-23T17:16:45,outbound,84.1,31.7,10.6,0.95,0.64,36.2,nominal
TEL-36380-recovery,FL-US-36379,ZIP-US-015,2025-05-23T17:21:01,recovery,69.7,31.9,15.9,1.21,0.8,36.2,nominal
TEL-36381-pickup,FL-US-36380,ZIP-US-011,2025-05-23T12:48:00,pickup,100,32.0,17.2,0.72,0.58,38.4,nominal
TEL-36381-outbound,FL-US-36380,ZIP-US-011,2025-05-23T12:53:51,outbound,76.1,30.5,21.8,0.93,0.69,37.2,nominal
TEL-36381-recovery,FL-US-36380,ZIP-US-011,2025-05-23T12:59:06,recovery,54.7,32.3,19.5,1.02,0.82,36.5,nominal
TEL-36382-pickup,FL-US-36381,ZIP-US-009,2025-05-23T09:21:00,pickup,100,35.1,24.6,0.95,0.72,36.3,nominal
TEL-36382-outbound,FL-US-36381,ZIP-US-009,2025-05-23T09:26:21,outbound,73.7,32.8,18.2,0.86,0.51,37.1,nominal
TEL-36382-recovery,FL-US-36381,ZIP-US-009,2025-05-23T09:31:09,recovery,50.1,33.9,16.2,0.82,0.85,38.5,nominal
TEL-36383-pickup,FL-US-36382,ZIP-US-016,2025-05-23T15:15:00,pickup,100,30.3,24.4,0.89,1.16,37.1,nominal
TEL-36383-outbound,FL-US-36382,ZIP-US-016,2025-05-23T15:20:36,outbound,85.0,29.6,25.6,1.01,0.9,37.0,nominal
TEL-36383-recovery,FL-US-36382,ZIP-US-016,2025-05-23T15:25:38,recovery,71.5,29.8,14.6,0.96,0.93,37.9,nominal
TEL-36384-pickup,FL-US-36383,ZIP-US-010,2025-05-23T17:53:00,pickup,100,32.8,13.8,1.14,0.5,35.6,nominal
TEL-36384-outbound,FL-US-36383,ZIP-US-010,2025-05-23T17:58:39,outbound,74.3,31.1,13.4,0.78,0.92,36.6,nominal
TEL-36384-recovery,FL-US-36383,ZIP-US-010,2025-05-23T18:03:44,recovery,51.1,32.6,23.3,1.15,0.61,37.8,nominal
TEL-36385-pickup,FL-US-36384,ZIP-US-009,2025-05-23T13:55:00,pickup,100,30.2,19.6,0.95,0.79,37.3,nominal
TEL-36385-outbound,FL-US-36384,ZIP-US-009,2025-05-23T14:00:12,outbound,82.7,31.7,19.3,0.88,0.71,37.2,nominal
TEL-36385-recovery,FL-US-36384,ZIP-US-009,2025-05-23T14:04:52,recovery,67.1,31.2,23.7,1.28,0.78,36.0,nominal
TEL-36386-pickup,FL-US-36385,ZIP-US-015,2025-05-23T10:07:00,pickup,100,31.3,21.6,0.68,0.68,37.7,nominal
TEL-36386-outbound,FL-US-36385,ZIP-US-015,2025-05-23T10:11:57,outbound,81.0,30.4,18.5,0.99,0.5,36.4,nominal
TEL-36386-recovery,FL-US-36385,ZIP-US-015,2025-05-23T10:16:24,recovery,64.0,30.6,20.1,1.13,0.87,36.8,nominal
TEL-36387-pickup,FL-US-36386,ZIP-US-012,2025-05-23T12:39:00,pickup,100,30.4,22.3,1.16,1.28,37.0,nominal
TEL-36387-outbound,FL-US-36386,ZIP-US-012,2025-05-23T12:44:33,outbound,79.2,32.5,14.6,0.94,1.05,36.8,nominal
TEL-36387-recovery,FL-US-36386,ZIP-US-012,2025-05-23T12:49:32,recovery,60.5,30.1,23.2,0.86,0.72,37.5,nominal
TEL-36388-pickup,FL-US-36387,ZIP-US-009,2025-05-23T08:58:00,pickup,100,30.8,21.2,0.73,0.5,37.7,nominal
TEL-36388-outbound,FL-US-36387,ZIP-US-009,2025-05-23T09:02:51,outbound,83.1,29.4,24.1,1.02,0.73,38.4,nominal
TEL-36388-recovery,FL-US-36387,ZIP-US-009,2025-05-23T09:07:12,recovery,67.9,31.0,30.5,0.91,0.7,36.5,nominal
TEL-36389-pickup,FL-US-36388,ZIP-US-009,2025-05-23T16:24:00,pickup,100,32.0,21.4,0.99,0.51,36.6,nominal
TEL-36389-outbound,FL-US-36388,ZIP-US-009,2025-05-23T16:29:39,outbound,78.9,32.9,24.2,0.95,0.68,37.1,nominal
TEL-36389-recovery,FL-US-36388,ZIP-US-009,2025-05-23T16:34:44,recovery,59.8,30.8,19.8,1.08,0.9,35.9,nominal
TEL-36390-pickup,FL-US-36389,ZIP-US-012,2025-05-23T08:43:00,pickup,100,30.1,14.1,1.05,0.91,36.8,nominal
TEL-36390-outbound,FL-US-36389,ZIP-US-012,2025-05-23T08:46:54,outbound,87.0,30.5,21.4,1.14,1.21,34.9,nominal
TEL-36390-recovery,FL-US-36389,ZIP-US-012,2025-05-23T08:50:24,recovery,75.4,28.7,21.3,1.23,0.89,36.6,nominal
TEL-36391-pickup,FL-US-36390,ZIP-US-019,2025-05-23T13:25:00,pickup,100,32.7,15.8,0.99,0.68,36.6,nominal
TEL-36391-outbound,FL-US-36390,ZIP-US-019,2025-05-23T13:30:33,outbound,82.3,29.5,29.4,1.02,0.65,35.9,nominal
TEL-36391-recovery,FL-US-36390,ZIP-US-019,2025-05-23T13:35:32,recovery,66.3,29.9,21.1,0.95,0.83,36.3,nominal
TEL-36392-pickup,FL-US-36391,ZIP-US-022,2025-05-23T18:50:00,pickup,100,31.2,17.0,1.1,0.5,35.4,nominal
TEL-36392-outbound,FL-US-36391,ZIP-US-022,2025-05-23T18:55:12,outbound,79.8,30.9,15.7,0.86,0.83,39.0,nominal
TEL-36392-recovery,FL-US-36391,ZIP-US-022,2025-05-23T18:59:52,recovery,61.6,32.6,24.3,1.33,0.51,35.8,nominal
TEL-36393-pickup,FL-US-36392,ZIP-US-017,2025-05-23T20:41:00,pickup,100,30.8,21.9,0.81,0.63,36.2,nominal
TEL-36393-outbound,FL-US-36392,ZIP-US-017,2025-05-23T20:45:36,outbound,77.5,32.2,20.1,0.91,1.04,36.8,nominal
TEL-36393-recovery,FL-US-36392,ZIP-US-017,2025-05-23T20:49:44,recovery,57.3,30.7,19.4,0.97,0.95,37.5,nominal
TEL-36394-pickup,FL-US-36393,ZIP-US-024,2025-05-23T16:28:00,pickup,100,31.6,21.8,0.71,0.93,35.4,nominal
TEL-36394-outbound,FL-US-36393,ZIP-US-024,2025-05-23T16:34:30,outbound,76.5,32.7,18.1,0.78,0.76,37.0,nominal
TEL-36394-recovery,FL-US-36393,ZIP-US-024,2025-05-23T16:40:21,recovery,55.3,33.5,20.7,1.32,1.08,39.0,nominal
TEL-36395-pickup,FL-US-36394,ZIP-US-022,2025-05-23T14:50:00,pickup,100,30.4,26.7,1.19,0.52,37.3,flagged
TEL-36395-outbound,FL-US-36394,ZIP-US-022,2025-05-23T14:59:54,outbound,80.6,31.1,18.5,1.1,0.92,36.3,flagged
TEL-36395-recovery,FL-US-36394,ZIP-US-022,2025-05-23T15:08:48,recovery,63.1,31.5,14.1,1.01,1.13,37.8,flagged
TEL-36396-pickup,FL-US-36395,ZIP-US-020,2025-05-23T10:57:00,pickup,100,29.1,24.6,0.94,0.84,37.5,nominal
TEL-36396-outbound,FL-US-36395,ZIP-US-020,2025-05-23T11:02:54,outbound,83.6,31.2,15.4,1.07,0.74,36.1,nominal
TEL-36396-recovery,FL-US-36395,ZIP-US-020,2025-05-23T11:08:12,recovery,68.8,30.8,22.0,1.08,0.72,35.8,nominal
TEL-36397-pickup,FL-US-36396,ZIP-US-022,2025-05-23T12:29:00,pickup,100,33.7,20.1,1.08,0.84,35.8,nominal
TEL-36397-outbound,FL-US-36396,ZIP-US-022,2025-05-23T12:34:54,outbound,72.6,33.1,20.9,1.39,0.93,38.1,nominal
TEL-36397-recovery,FL-US-36396,ZIP-US-022,2025-05-23T12:40:12,recovery,47.9,31.9,18.6,0.94,0.8,35.7,nominal
TEL-36398-pickup,FL-US-36397,ZIP-US-020,2025-05-23T13:19:00,pickup,100,32.4,21.3,0.97,0.89,34.9,nominal
TEL-36398-outbound,FL-US-36397,ZIP-US-020,2025-05-23T13:24:00,outbound,79.8,30.4,18.3,0.9,0.72,35.5,nominal
TEL-36398-recovery,FL-US-36397,ZIP-US-020,2025-05-23T13:28:30,recovery,61.6,32.1,25.1,1.22,0.68,36.6,nominal
TEL-36399-pickup,FL-US-36398,ZIP-US-021,2025-05-23T17:11:00,pickup,100,31.2,22.2,1.0,0.69,37.6,nominal
TEL-36399-outbound,FL-US-36398,ZIP-US-021,2025-05-23T17:17:33,outbound,74.3,31.4,19.0,0.9,0.86,37.1,nominal
TEL-36399-recovery,FL-US-36398,ZIP-US-021,2025-05-23T17:23:26,recovery,51.2,32.4,19.9,1.09,0.84,35.8,nominal
TEL-36400-pickup,FL-US-36399,ZIP-US-021,2025-05-23T20:46:00,pickup,100,31.5,15.2,1.01,0.79,36.3,nominal
TEL-36400-outbound,FL-US-36399,ZIP-US-021,2025-05-23T20:52:42,outbound,75.2,31.4,23.8,1.01,0.85,35.6,nominal
TEL-36400-recovery,FL-US-36399,ZIP-US-021,2025-05-23T20:58:43,recovery,53.0,33.8,23.8,1.17,1.19,36.2,nominal
TEL-36401-pickup,FL-US-36400,ZIP-US-019,2025-05-23T09:02:00,pickup,100,31.4,20.4,1.3,1.21,39.5,nominal
TEL-36401-outbound,FL-US-36400,ZIP-US-019,2025-05-23T09:06:54,outbound,80.4,31.6,21.5,0.88,0.8,36.8,nominal
TEL-36401-recovery,FL-US-36400,ZIP-US-019,2025-05-23T09:11:18,recovery,62.8,31.9,26.3,0.96,0.88,37.3,nominal
TEL-36402-pickup,FL-US-36401,ZIP-US-020,2025-05-23T20:06:00,pickup,100,33.1,16.7,0.93,0.94,38.6,nominal
TEL-36402-outbound,FL-US-36401,ZIP-US-020,2025-05-23T20:11:00,outbound,79.6,31.1,15.1,0.95,1.15,37.0,nominal
TEL-36402-recovery,FL-US-36401,ZIP-US-020,2025-05-23T20:15:30,recovery,61.3,33.3,21.5,1.23,0.69,36.1,nominal
TEL-36403-pickup,FL-US-36402,ZIP-US-024,2025-05-23T18:14:00,pickup,100,31.4,18.0,0.83,0.7,35.8,nominal
TEL-36403-outbound,FL-US-36402,ZIP-US-024,2025-05-23T18:20:09,outbound,80.5,29.1,19.4,1.5,1.04,37.0,nominal
TEL-36403-recovery,FL-US-36402,ZIP-US-024,2025-05-23T18:25:41,recovery,63.0,31.3,21.0,0.81,0.65,37.4,nominal
TEL-36404-pickup,FL-US-36403,ZIP-US-022,2025-05-23T10:33:00,pickup,100,31.1,22.7,0.92,0.74,37.4,nominal
TEL-36404-outbound,FL-US-36403,ZIP-US-022,2025-05-23T10:39:24,outbound,79.5,30.8,20.7,0.83,0.77,34.9,nominal
TEL-36404-recovery,FL-US-36403,ZIP-US-022,2025-05-23T10:45:09,recovery,61.1,30.5,18.9,1.09,0.84,36.4,nominal
TEL-36405-pickup,FL-US-36404,ZIP-US-024,2025-05-23T14:42:00,pickup,100,30.2,17.2,1.21,0.76,35.7,nominal
TEL-36405-outbound,FL-US-36404,ZIP-US-024,2025-05-23T14:46:42,outbound,84.8,31.2,18.4,0.9,1.15,37.3,nominal
TEL-36405-recovery,FL-US-36404,ZIP-US-024,2025-05-23T14:50:55,recovery,71.1,29.9,12.9,0.93,0.72,37.7,nominal
TEL-36406-pickup,FL-US-36405,ZIP-US-024,2025-05-23T20:28:00,pickup,100,31.4,18.6,1.08,0.82,36.9,nominal
TEL-36406-outbound,FL-US-36405,ZIP-US-024,2025-05-23T20:33:15,outbound,81.2,30.0,20.6,1.07,0.99,37.2,nominal
TEL-36406-recovery,FL-US-36405,ZIP-US-024,2025-05-23T20:37:58,recovery,64.2,29.5,16.9,0.88,0.9,36.8,nominal
TEL-36407-pickup,FL-US-36406,ZIP-US-023,2025-05-23T17:35:00,pickup,100,30.9,13.1,0.98,0.65,36.7,nominal
TEL-36407-outbound,FL-US-36406,ZIP-US-023,2025-05-23T17:41:18,outbound,76.4,31.6,12.5,0.82,0.5,36.4,nominal
TEL-36407-recovery,FL-US-36406,ZIP-US-023,2025-05-23T17:46:58,recovery,55.2,31.4,25.4,0.94,0.74,36.5,nominal
TEL-36408-pickup,FL-US-36407,ZIP-US-023,2025-05-23T14:51:00,pickup,100,29.1,21.2,1.22,0.57,36.5,nominal
TEL-36408-outbound,FL-US-36407,ZIP-US-023,2025-05-23T14:55:18,outbound,85.5,31.6,19.2,1.17,1.01,36.5,nominal
TEL-36408-recovery,FL-US-36407,ZIP-US-023,2025-05-23T14:59:10,recovery,72.4,30.3,17.7,1.12,0.82,37.6,nominal
TEL-36409-pickup,FL-US-36408,ZIP-US-019,2025-05-23T08:44:00,pickup,100,32.6,17.2,0.89,0.78,38.3,nominal
TEL-36409-outbound,FL-US-36408,ZIP-US-019,2025-05-23T08:50:12,outbound,74.7,30.1,23.7,1.06,0.77,36.8,nominal
TEL-36409-recovery,FL-US-36408,ZIP-US-019,2025-05-23T08:55:46,recovery,51.9,31.2,22.4,0.87,0.92,37.7,nominal
TEL-36410-pickup,FL-US-36409,ZIP-US-021,2025-05-23T21:00:00,pickup,100,32.9,18.3,1.04,0.76,35.4,nominal
TEL-36410-outbound,FL-US-36409,ZIP-US-021,2025-05-23T21:05:06,outbound,77.2,32.2,19.3,0.94,0.74,37.0,nominal
TEL-36410-recovery,FL-US-36409,ZIP-US-021,2025-05-23T21:09:41,recovery,56.8,32.9,18.8,1.19,0.59,34.0,nominal
TEL-36411-pickup,FL-US-36410,ZIP-US-019,2025-05-23T09:09:00,pickup,100,32.0,17.6,0.99,0.81,36.1,nominal
TEL-36411-outbound,FL-US-36410,ZIP-US-019,2025-05-23T09:14:48,outbound,75.8,32.9,20.0,0.99,0.69,38.7,nominal
TEL-36411-recovery,FL-US-36410,ZIP-US-019,2025-05-23T09:20:01,recovery,54.0,31.5,21.4,0.89,0.6,35.8,nominal
TEL-36412-pickup,FL-US-36411,ZIP-US-017,2025-05-23T10:08:00,pickup,100,31.2,24.0,1.16,0.58,37.0,nominal
TEL-36412-outbound,FL-US-36411,ZIP-US-017,2025-05-23T10:12:27,outbound,83.6,30.4,13.8,1.0,0.88,35.7,nominal
TEL-36412-recovery,FL-US-36411,ZIP-US-017,2025-05-23T10:16:27,recovery,68.9,30.4,22.4,0.95,0.62,36.9,nominal
TEL-36413-pickup,FL-US-36412,ZIP-US-019,2025-05-23T09:34:00,pickup,100,29.5,15.0,0.87,0.6,38.1,nominal
TEL-36413-outbound,FL-US-36412,ZIP-US-019,2025-05-23T09:38:45,outbound,85.2,30.8,19.9,0.94,1.31,36.8,nominal
TEL-36413-recovery,FL-US-36412,ZIP-US-019,2025-05-23T09:43:01,recovery,71.9,30.1,22.3,1.05,0.78,37.6,nominal
TEL-36414-pickup,FL-US-36413,ZIP-US-017,2025-05-23T09:45:00,pickup,100,31.5,21.5,0.95,0.97,36.7,nominal
TEL-36414-outbound,FL-US-36413,ZIP-US-017,2025-05-23T09:51:42,outbound,73.6,32.7,23.3,1.15,0.85,38.6,nominal
TEL-36414-recovery,FL-US-36413,ZIP-US-017,2025-05-23T09:57:43,recovery,49.9,32.7,20.5,1.02,0.83,37.3,nominal
TEL-36415-pickup,FL-US-36414,ZIP-US-021,2025-05-23T18:47:00,pickup,100,30.1,16.1,1.1,0.78,36.2,flagged
TEL-36415-outbound,FL-US-36414,ZIP-US-021,2025-05-23T18:54:57,outbound,84.8,28.3,21.0,0.82,0.75,35.8,flagged
TEL-36415-recovery,FL-US-36414,ZIP-US-021,2025-05-23T19:02:06,recovery,71.1,31.7,23.3,1.07,0.5,37.0,flagged
TEL-36416-pickup,FL-US-36415,ZIP-US-019,2025-05-23T16:21:00,pickup,100,30.3,21.1,1.04,0.9,38.1,nominal
TEL-36416-outbound,FL-US-36415,ZIP-US-019,2025-05-23T16:26:57,outbound,78.6,31.7,20.1,1.01,0.5,37.5,nominal
TEL-36416-recovery,FL-US-36415,ZIP-US-019,2025-05-23T16:32:18,recovery,59.3,31.9,17.9,0.87,0.65,38.6,nominal
TEL-36417-pickup,FL-US-36416,ZIP-US-021,2025-05-23T10:01:00,pickup,100,31.4,17.3,1.15,1.03,37.0,nominal
TEL-36417-outbound,FL-US-36416,ZIP-US-021,2025-05-23T10:06:42,outbound,80.6,29.4,23.6,0.71,0.88,38.1,nominal
TEL-36417-recovery,FL-US-36416,ZIP-US-021,2025-05-23T10:11:49,recovery,63.2,30.8,16.0,1.14,0.7,36.6,nominal
TEL-36418-pickup,FL-US-36417,ZIP-US-022,2025-05-23T17:04:00,pickup,100,28.8,24.8,0.74,0.5,36.2,nominal
TEL-36418-outbound,FL-US-36417,ZIP-US-022,2025-05-23T17:07:54,outbound,83.4,30.5,16.6,0.84,0.74,37.7,nominal
TEL-36418-recovery,FL-US-36417,ZIP-US-022,2025-05-23T17:11:24,recovery,68.4,30.0,25.6,1.08,1.25,38.8,nominal
TEL-36419-pickup,FL-US-36418,ZIP-US-018,2025-05-23T14:26:00,pickup,100,29.2,29.2,0.93,0.99,36.4,nominal
TEL-36419-outbound,FL-US-36418,ZIP-US-018,2025-05-23T14:30:09,outbound,84.5,30.4,15.9,0.99,1.05,37.6,nominal
TEL-36419-recovery,FL-US-36418,ZIP-US-018,2025-05-23T14:33:53,recovery,70.6,30.9,18.7,1.09,1.04,35.2,nominal
TEL-36420-pickup,FL-US-36419,ZIP-US-017,2025-05-23T09:51:00,pickup,100,32.1,22.3,0.85,0.78,36.1,nominal
TEL-36420-outbound,FL-US-36419,ZIP-US-017,2025-05-23T09:56:45,outbound,78.9,30.7,18.0,0.74,0.92,36.6,nominal
TEL-36420-recovery,FL-US-36419,ZIP-US-017,2025-05-23T10:01:55,recovery,59.9,31.3,22.3,1.34,0.65,37.3,nominal
TEL-36421-pickup,FL-US-36420,ZIP-US-019,2025-05-23T17:33:00,pickup,100,31.6,17.5,1.11,0.82,35.5,nominal
TEL-36421-outbound,FL-US-36420,ZIP-US-019,2025-05-23T17:38:54,outbound,75.5,34.9,17.2,1.27,0.77,37.1,nominal
TEL-36421-recovery,FL-US-36420,ZIP-US-019,2025-05-23T17:44:12,recovery,53.4,31.6,22.1,1.1,0.5,37.9,nominal
TEL-36422-pickup,FL-US-36421,ZIP-US-022,2025-05-23T20:08:00,pickup,100,32.7,17.7,1.05,0.61,39.4,nominal
TEL-36422-outbound,FL-US-36421,ZIP-US-022,2025-05-23T20:13:39,outbound,79.0,32.3,17.5,0.87,0.5,38.3,nominal
TEL-36422-recovery,FL-US-36421,ZIP-US-022,2025-05-23T20:18:44,recovery,60.1,30.5,15.5,0.79,0.63,37.5,nominal
TEL-36423-pickup,FL-US-36422,ZIP-US-019,2025-05-23T10:59:00,pickup,100,30.1,19.4,0.7,0.7,38.1,flagged
TEL-36423-outbound,FL-US-36422,ZIP-US-019,2025-05-23T11:09:27,outbound,83.5,29.8,22.2,0.92,0.87,37.5,flagged
TEL-36423-recovery,FL-US-36422,ZIP-US-019,2025-05-23T11:18:51,recovery,68.6,31.3,14.1,1.05,0.9,37.7,flagged
TEL-36424-pickup,FL-US-36423,ZIP-US-017,2025-05-23T14:22:00,pickup,100,33.5,19.8,0.82,0.96,37.7,nominal
TEL-36424-outbound,FL-US-36423,ZIP-US-017,2025-05-23T14:27:18,outbound,81.2,31.3,21.1,0.97,1.07,35.6,nominal
TEL-36424-recovery,FL-US-36423,ZIP-US-017,2025-05-23T14:32:04,recovery,64.2,31.4,26.7,0.9,1.06,36.1,nominal
TEL-36425-pickup,FL-US-36424,ZIP-US-024,2025-05-23T09:55:00,pickup,100,30.7,18.1,0.87,0.6,37.7,nominal
TEL-36425-outbound,FL-US-36424,ZIP-US-024,2025-05-23T09:59:54,outbound,81.9,30.5,19.2,0.85,0.65,36.3,nominal
TEL-36425-recovery,FL-US-36424,ZIP-US-024,2025-05-23T10:04:18,recovery,65.7,30.8,19.9,1.17,0.57,37.3,nominal
TEL-36426-pickup,FL-US-36425,ZIP-US-019,2025-05-23T20:47:00,pickup,100,31.6,19.2,0.91,1.02,38.2,nominal
TEL-36426-outbound,FL-US-36425,ZIP-US-019,2025-05-23T20:52:27,outbound,82.3,29.7,14.7,0.92,0.66,34.5,nominal
TEL-36426-recovery,FL-US-36425,ZIP-US-019,2025-05-23T20:57:21,recovery,66.3,30.5,21.1,1.25,1.12,37.5,nominal
TEL-36427-pickup,FL-US-36426,ZIP-US-021,2025-05-23T13:17:00,pickup,100,31.4,13.5,0.88,0.95,38.7,nominal
TEL-36427-outbound,FL-US-36426,ZIP-US-021,2025-05-23T13:22:45,outbound,78.8,30.0,19.7,0.81,0.79,38.4,nominal
TEL-36427-recovery,FL-US-36426,ZIP-US-021,2025-05-23T13:27:55,recovery,59.7,31.3,25.0,1.0,0.82,37.4,nominal
TEL-36428-pickup,FL-US-36427,ZIP-US-007,2025-05-24T16:09:00,pickup,100,30.7,21.5,1.19,0.52,38.5,nominal
