snapshot_date,drone_id,home_site,battery_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_vibration_mm_s,tether_descent_baseline_sec,maintenance_status
2025-06-12,ZIP-US-008,Northside_Fulfillment,93.9,262,20.0,0.96,38.1,operational
2025-06-12,ZIP-US-009,Central_Fulfillment,93.9,265,13.9,0.85,37.0,operational
2025-06-12,ZIP-US-010,Central_Fulfillment,93.8,268,33.1,0.99,35.1,operational
2025-06-12,ZIP-US-011,Central_Fulfillment,98.6,271,15.7,1.0,39.7,operational
2025-06-12,ZIP-US-012,Central_Fulfillment,94.3,274,16.5,0.98,36.0,operational
2025-06-12,ZIP-US-013,Central_Fulfillment,94.3,277,20.0,1.04,35.6,operational
2025-06-12,ZIP-US-014,Central_Fulfillment,93.9,280,24.8,0.85,38.2,operational
2025-06-12,ZIP-US-015,Central_Fulfillment,93.7,283,12.2,0.98,36.6,operational
2025-06-12,ZIP-US-016,Central_Fulfillment,93.0,286,23.6,1.01,37.1,operational
2025-06-12,ZIP-US-017,Eastside_Fulfillment,93.6,289,12.4,1.21,36.3,operational
2025-06-12,ZIP-US-018,Eastside_Fulfillment,93.7,292,16.6,0.96,37.6,operational
2025-06-12,ZIP-US-019,Eastside_Fulfillment,93.8,295,22.0,1.12,36.6,operational
2025-06-12,ZIP-US-020,Eastside_Fulfillment,93.8,298,21.0,1.14,36.0,operational
2025-06-12,ZIP-US-021,Eastside_Fulfillment,93.8,301,16.4,1.21,37.0,operational
2025-06-12,ZIP-US-022,Eastside_Fulfillment,94.0,304,24.8,1.0,37.9,operational
2025-06-12,ZIP-US-023,Eastside_Fulfillment,94.5,307,20.5,0.92,37.2,operational
2025-06-12,ZIP-US-024,Eastside_Fulfillment,93.9,310,19.1,1.09,36.8,operational
2025-06-13,ZIP-US-001,Northside_Fulfillment,94.1,242,14.5,1.02,36.7,operational
2025-06-13,ZIP-US-002,Northside_Fulfillment,94.0,245,26.1,0.86,37.8,operational
2025-06-13,ZIP-US-003,Northside_Fulfillment,93.2,248,25.1,1.03,37.2,operational
2025-06-13,ZIP-US-004,Northside_Fulfillment,94.1,251,23.7,1.0,37.6,operational
2025-06-13,ZIP-US-005,Northside_Fulfillment,93.7,254,21.4,0.68,38.2,operational
2025-06-13,ZIP-US-006,Northside_Fulfillment,93.6,257,24.1,0.97,34.3,operational
2025-06-13,ZIP-US-007,Northside_Fulfillment,93.7,260,21.3,0.83,36.3,operational
2025-06-13,ZIP-US-008,Northside_Fulfillment,94.0,263,11.9,1.13,37.3,operational
2025-06-13,ZIP-US-009,Central_Fulfillment,93.4,266,20.4,0.96,36.9,operational
2025-06-13,ZIP-US-010,Central_Fulfillment,93.6,269,24.8,1.07,35.6,operational
2025-06-13,ZIP-US-011,Central_Fulfillment,98.9,272,16.4,0.92,37.6,operational
2025-06-13,ZIP-US-012,Central_Fulfillment,94.1,275,22.1,0.83,36.0,operational
2025-06-13,ZIP-US-013,Central_Fulfillment,94.4,278,12.8,1.12,37.6,operational
2025-06-13,ZIP-US-014,Central_Fulfillment,94.1,281,18.4,0.91,37.3,operational
2025-06-13,ZIP-US-015,Central_Fulfillment,93.5,284,21.3,0.94,36.4,operational
2025-06-13,ZIP-US-016,Central_Fulfillment,93.5,287,14.4,0.65,38.4,operational
2025-06-13,ZIP-US-017,Eastside_Fulfillment,93.5,290,21.2,1.11,37.4,operational
2025-06-13,ZIP-US-018,Eastside_Fulfillment,93.9,293,15.8,0.98,37.9,operational
2025-06-13,ZIP-US-019,Eastside_Fulfillment,93.3,296,19.3,0.86,36.6,operational
2025-06-13,ZIP-US-020,Eastside_Fulfillment,93.3,299,20.4,0.9,36.6,operational
2025-06-13,ZIP-US-021,Eastside_Fulfillment,93.5,302,24.2,0.96,36.9,operational
2025-06-13,ZIP-US-022,Eastside_Fulfillment,93.7,305,30.1,1.09,35.7,operational
2025-06-13,ZIP-US-023,Eastside_Fulfillment,93.9,308,17.1,1.39,38.6,operational
2025-06-13,ZIP-US-024,Eastside_Fulfillment,94.2,311,15.9,1.15,34.6,operational
2025-06-14,ZIP-US-001,Northside_Fulfillment,93.2,244,23.3,1.1,37.2,operational
2025-06-14,ZIP-US-002,Northside_Fulfillment,93.4,247,24.1,0.65,38.2,operational
2025-06-14,ZIP-US-003,Northside_Fulfillment,93.4,250,13.7,1.05,37.4,operational
2025-06-14,ZIP-US-004,Northside_Fulfillment,93.7,253,24.4,1.01,36.0,operational
2025-06-14,ZIP-US-005,Northside_Fulfillment,93.7,256,17.9,0.81,36.9,operational
2025-06-14,ZIP-US-006,Northside_Fulfillment,93.7,259,21.2,0.93,36.5,operational
2025-06-14,ZIP-US-007,Northside_Fulfillment,94.2,262,23.5,1.0,36.1,operational
2025-06-14,ZIP-US-008,Northside_Fulfillment,94.3,265,27.8,0.83,39.0,operational
2025-06-14,ZIP-US-009,Central_Fulfillment,94.0,268,16.0,0.86,35.6,operational
2025-06-14,ZIP-US-010,Central_Fulfillment,93.9,271,16.7,1.17,36.3,operational
2025-06-14,ZIP-US-011,Central_Fulfillment,98.7,274,17.4,1.2,37.7,operational
2025-06-14,ZIP-US-012,Central_Fulfillment,94.2,277,15.6,1.11,37.2,operational
2025-06-14,ZIP-US-013,Central_Fulfillment,93.5,280,26.5,1.07,39.1,operational
2025-06-14,ZIP-US-014,Central_Fulfillment,93.5,283,20.2,1.14,36.4,operational
2025-06-14,ZIP-US-015,Central_Fulfillment,94.3,286,20.6,1.19,36.3,operational
2025-06-14,ZIP-US-016,Central_Fulfillment,93.6,289,11.5,1.22,37.0,operational
2025-06-14,ZIP-US-017,Eastside_Fulfillment,93.9,292,19.9,0.8,37.1,operational
2025-06-14,ZIP-US-018,Eastside_Fulfillment,93.6,295,19.4,1.2,36.1,operational
2025-06-14,ZIP-US-019,Eastside_Fulfillment,94.3,298,21.1,1.23,38.4,operational
2025-06-14,ZIP-US-020,Eastside_Fulfillment,94.1,301,23.3,1.15,37.9,operational
2025-06-14,ZIP-US-021,Eastside_Fulfillment,93.5,304,20.8,0.82,36.3,operational
2025-06-14,ZIP-US-022,Eastside_Fulfillment,94.2,307,19.1,1.14,36.6,operational
2025-06-14,ZIP-US-023,Eastside_Fulfillment,93.3,310,17.8,0.92,37.1,operational
2025-06-14,ZIP-US-024,Eastside_Fulfillment,93.5,313,24.6,1.03,37.8,operational
2025-06-15,ZIP-US-001,Northside_Fulfillment,93.4,245,20.8,1.04,38.1,operational
2025-06-15,ZIP-US-002,Northside_Fulfillment,93.8,248,25.5,0.98,37.7,operational
2025-06-15,ZIP-US-003,Northside_Fulfillment,93.5,251,25.1,0.9,38.7,operational
2025-06-15,ZIP-US-004,Northside_Fulfillment,94.1,254,15.8,0.8,38.7,operational
2025-06-15,ZIP-US-005,Northside_Fulfillment,93.3,257,19.4,1.0,34.7,operational
2025-06-15,ZIP-US-006,Northside_Fulfillment,93.9,260,19.5,0.95,37.0,operational
2025-06-15,ZIP-US-007,Northside_Fulfillment,93.9,263,22.9,0.86,37.8,operational
2025-06-15,ZIP-US-008,Northside_Fulfillment,93.8,266,23.1,0.92,37.2,operational
2025-06-15,ZIP-US-009,Central_Fulfillment,94.1,269,17.3,1.28,36.3,operational
2025-06-15,ZIP-US-010,Central_Fulfillment,93.4,272,16.9,0.94,37.3,operational
2025-06-15,ZIP-US-011,Central_Fulfillment,99.0,275,15.6,0.81,38.0,operational
2025-06-15,ZIP-US-012,Central_Fulfillment,93.9,278,19.6,0.95,36.7,operational
2025-06-15,ZIP-US-013,Central_Fulfillment,94.2,281,20.1,1.13,36.5,operational
2025-06-15,ZIP-US-014,Central_Fulfillment,93.8,284,13.7,1.19,35.4,operational
2025-06-15,ZIP-US-015,Central_Fulfillment,93.4,287,20.9,0.91,37.5,operational
2025-06-15,ZIP-US-016,Central_Fulfillment,93.8,290,25.5,1.28,36.7,operational
2025-06-15,ZIP-US-017,Eastside_Fulfillment,94.4,293,13.9,0.99,36.5,operational
2025-06-15,ZIP-US-018,Eastside_Fulfillment,94.1,296,22.9,0.77,37.5,operational
2025-06-15,ZIP-US-019,Eastside_Fulfillment,94.3,299,20.7,1.21,36.7,operational
2025-06-15,ZIP-US-020,Eastside_Fulfillment,93.7,302,21.5,1.31,38.6,operational
2025-06-15,ZIP-US-021,Eastside_Fulfillment,93.8,305,24.9,1.18,37.0,operational
2025-06-15,ZIP-US-022,Eastside_Fulfillment,94.2,308,20.2,0.87,36.1,operational
2025-06-15,ZIP-US-023,Eastside_Fulfillment,93.5,311,18.1,0.72,36.0,operational
2025-06-15,ZIP-US-024,Eastside_Fulfillment,94.4,314,11.0,1.13,35.9,operational
2025-06-16,ZIP-US-001,Northside_Fulfillment,94.0,247,22.3,1.12,37.6,operational
2025-06-16,ZIP-US-002,Northside_Fulfillment,94.3,250,16.9,1.09,34.8,operational
2025-06-16,ZIP-US-003,Northside_Fulfillment,94.2,253,18.1,1.12,36.9,operational
2025-06-16,ZIP-US-004,Northside_Fulfillment,93.9,256,21.2,1.09,38.0,operational
2025-06-16,ZIP-US-005,Northside_Fulfillment,93.6,259,20.2,0.78,38.2,operational
2025-06-16,ZIP-US-006,Northside_Fulfillment,93.4,262,10.7,0.89,38.6,operational
2025-06-16,ZIP-US-007,Northside_Fulfillment,93.9,265,20.9,0.91,35.8,operational
2025-06-16,ZIP-US-008,Northside_Fulfillment,94.0,268,22.9,0.81,36.8,operational
2025-06-16,ZIP-US-009,Central_Fulfillment,94.0,271,21.7,0.96,39.3,operational
2025-06-16,ZIP-US-010,Central_Fulfillment,93.5,274,15.8,1.27,37.2,operational
2025-06-16,ZIP-US-011,Central_Fulfillment,98.7,277,18.6,0.98,37.5,operational
2025-06-16,ZIP-US-012,Central_Fulfillment,93.5,280,25.8,0.97,34.9,operational
2025-06-16,ZIP-US-013,Central_Fulfillment,93.3,283,20.0,0.81,37.2,operational
2025-06-16,ZIP-US-014,Central_Fulfillment,93.7,286,10.2,1.0,38.8,operational
2025-06-16,ZIP-US-015,Central_Fulfillment,93.8,289,19.3,1.14,37.4,operational
2025-06-16,ZIP-US-016,Central_Fulfillment,94.0,292,20.4,0.71,36.7,operational
2025-06-16,ZIP-US-017,Eastside_Fulfillment,93.7,295,22.5,0.98,36.1,operational
2025-06-16,ZIP-US-018,Eastside_Fulfillment,94.2,298,24.2,0.96,37.4,operational
2025-06-16,ZIP-US-019,Eastside_Fulfillment,93.7,301,27.0,1.18,37.3,operational
2025-06-16,ZIP-US-020,Eastside_Fulfillment,93.7,304,18.2,1.07,37.5,operational
2025-06-16,ZIP-US-021,Eastside_Fulfillment,93.0,307,21.2,1.08,38.1,operational
2025-06-16,ZIP-US-022,Eastside_Fulfillment,94.2,310,22.6,1.08,37.1,operational
2025-06-16,ZIP-US-023,Eastside_Fulfillment,93.7,313,16.5,1.1,36.5,operational
2025-06-16,ZIP-US-024,Eastside_Fulfillment,93.5,316,21.8,0.71,37.1,operational
2025-06-17,ZIP-US-001,Northside_Fulfillment,93.5,248,18.3,0.92,35.8,operational
2025-06-17,ZIP-US-002,Northside_Fulfillment,94.1,251,18.7,1.01,37.0,operational
2025-06-17,ZIP-US-003,Northside_Fulfillment,93.8,254,24.4,0.98,37.4,operational
2025-06-17,ZIP-US-004,Northside_Fulfillment,94.2,257,25.8,0.59,38.8,operational
2025-06-17,ZIP-US-005,Northside_Fulfillment,93.8,260,18.9,1.16,36.8,operational
2025-06-17,ZIP-US-006,Northside_Fulfillment,93.6,263,22.8,0.84,36.2,operational
2025-06-17,ZIP-US-007,Northside_Fulfillment,93.5,266,23.4,1.35,39.7,operational
2025-06-17,ZIP-US-008,Northside_Fulfillment,93.8,269,27.3,0.82,38.3,operational
2025-06-17,ZIP-US-009,Central_Fulfillment,93.1,272,25.3,0.85,37.1,operational
2025-06-17,ZIP-US-010,Central_Fulfillment,93.6,275,18.0,0.77,36.7,operational
2025-06-17,ZIP-US-011,Central_Fulfillment,98.9,278,16.8,1.14,35.7,operational
2025-06-17,ZIP-US-012,Central_Fulfillment,93.9,281,17.2,0.93,37.7,operational
2025-06-17,ZIP-US-013,Central_Fulfillment,93.8,284,18.6,0.99,38.0,operational
2025-06-17,ZIP-US-014,Central_Fulfillment,93.8,287,19.4,0.8,38.6,operational
2025-06-17,ZIP-US-015,Central_Fulfillment,93.6,290,26.1,1.19,37.5,operational
2025-06-17,ZIP-US-016,Central_Fulfillment,93.6,293,20.9,1.14,37.4,operational
2025-06-17,ZIP-US-017,Eastside_Fulfillment,93.5,296,19.2,0.78,37.1,operational
2025-06-17,ZIP-US-018,Eastside_Fulfillment,94.3,299,17.7,1.22,36.5,operational
2025-06-17,ZIP-US-019,Eastside_Fulfillment,93.6,302,19.6,1.06,35.1,operational
2025-06-17,ZIP-US-020,Eastside_Fulfillment,93.4,305,21.9,0.82,35.9,operational
2025-06-17,ZIP-US-021,Eastside_Fulfillment,94.4,308,18.7,0.95,36.5,operational
2025-06-17,ZIP-US-022,Eastside_Fulfillment,93.1,311,15.6,1.05,36.4,operational
2025-06-17,ZIP-US-023,Eastside_Fulfillment,93.3,314,21.0,0.87,35.4,operational
2025-06-17,ZIP-US-024,Eastside_Fulfillment,94.1,317,17.5,1.13,37.9,operational
2025-06-18,ZIP-US-001,Northside_Fulfillment,93.1,250,26.3,0.89,35.9,operational
2025-06-18,ZIP-US-002,Northside_Fulfillment,93.4,253,27.2,1.11,36.2,operational
2025-06-18,ZIP-US-003,Northside_Fulfillment,93.0,256,24.4,1.27,37.6,operational
2025-06-18,ZIP-US-004,Northside_Fulfillment,93.4,259,21.1,0.86,37.4,operational
2025-06-18,ZIP-US-005,Northside_Fulfillment,93.2,262,19.1,0.83,37.6,operational
2025-06-18,ZIP-US-006,Northside_Fulfillment,94.0,265,12.7,0.83,37.4,operational
2025-06-18,ZIP-US-007,Northside_Fulfillment,93.4,268,18.8,0.79,38.5,operational
2025-06-18,ZIP-US-008,Northside_Fulfillment,93.8,271,25.5,1.14,38.3,operational
2025-06-18,ZIP-US-009,Central_Fulfillment,93.8,274,26.5,1.14,36.7,operational
2025-06-18,ZIP-US-010,Central_Fulfillment,93.3,277,20.1,0.99,37.4,operational
2025-06-18,ZIP-US-011,Central_Fulfillment,99.0,280,17.4,0.57,37.7,operational
2025-06-18,ZIP-US-012,Central_Fulfillment,93.9,283,22.8,1.02,37.8,operational
2025-06-18,ZIP-US-013,Central_Fulfillment,94.0,286,26.0,1.04,38.4,operational
2025-06-18,ZIP-US-014,Central_Fulfillment,94.0,289,18.3,1.11,37.5,operational
2025-06-18,ZIP-US-015,Central_Fulfillment,93.5,292,16.2,0.96,36.2,operational
2025-06-18,ZIP-US-016,Central_Fulfillment,93.9,295,23.7,0.94,38.3,operational
2025-06-18,ZIP-US-017,Eastside_Fulfillment,93.9,298,19.4,1.04,36.4,operational
2025-06-18,ZIP-US-018,Eastside_Fulfillment,93.8,301,23.2,1.11,36.5,operational
2025-06-18,ZIP-US-019,Eastside_Fulfillment,94.0,304,14.6,0.92,37.8,operational
2025-06-18,ZIP-US-020,Eastside_Fulfillment,93.8,307,26.0,0.86,36.5,operational
2025-06-18,ZIP-US-021,Eastside_Fulfillment,94.0,310,20.0,1.14,36.2,operational
2025-06-18,ZIP-US-022,Eastside_Fulfillment,94.1,313,25.3,1.03,37.2,operational
2025-06-18,ZIP-US-023,Eastside_Fulfillment,93.5,316,13.7,1.15,35.7,operational
2025-06-18,ZIP-US-024,Eastside_Fulfillment,94.2,319,22.7,0.81,37.0,operational
2025-06-19,ZIP-US-001,Northside_Fulfillment,93.4,251,20.7,1.02,37.5,operational
2025-06-19,ZIP-US-002,Northside_Fulfillment,93.9,254,21.6,0.95,37.2,operational
2025-06-19,ZIP-US-003,Northside_Fulfillment,93.6,257,18.1,1.24,37.2,operational
2025-06-19,ZIP-US-004,Northside_Fulfillment,93.5,260,24.7,0.88,38.7,operational
2025-06-19,ZIP-US-005,Northside_Fulfillment,93.6,263,21.9,0.71,37.4,operational
2025-06-19,ZIP-US-006,Northside_Fulfillment,93.7,266,14.2,1.24,36.8,operational
2025-06-19,ZIP-US-007,Northside_Fulfillment,93.5,269,20.3,1.09,37.4,operational
2025-06-19,ZIP-US-008,Northside_Fulfillment,93.6,272,14.2,1.03,36.9,operational
2025-06-19,ZIP-US-009,Central_Fulfillment,94.0,275,12.1,1.03,37.2,operational
2025-06-19,ZIP-US-010,Central_Fulfillment,93.7,278,25.2,1.06,37.8,operational
2025-06-19,ZIP-US-011,Central_Fulfillment,98.7,281,17.0,0.92,38.0,operational
2025-06-19,ZIP-US-012,Central_Fulfillment,93.6,284,26.8,1.13,39.3,operational
2025-06-19,ZIP-US-013,Central_Fulfillment,93.7,287,20.4,1.03,37.4,operational
2025-06-19,ZIP-US-014,Central_Fulfillment,93.2,290,20.8,0.92,37.1,operational
2025-06-19,ZIP-US-015,Central_Fulfillment,93.8,293,24.5,1.2,36.3,operational
2025-06-19,ZIP-US-016,Central_Fulfillment,93.2,296,26.8,1.11,38.4,operational
2025-06-19,ZIP-US-017,Eastside_Fulfillment,93.3,299,21.8,1.18,36.4,operational
2025-06-19,ZIP-US-018,Eastside_Fulfillment,93.7,302,14.7,1.11,37.2,operational
2025-06-19,ZIP-US-019,Eastside_Fulfillment,93.3,305,22.4,1.07,35.7,operational
2025-06-19,ZIP-US-020,Eastside_Fulfillment,93.9,308,25.3,1.01,36.6,operational
2025-06-19,ZIP-US-021,Eastside_Fulfillment,93.6,311,20.7,1.03,36.2,operational
2025-06-19,ZIP-US-022,Eastside_Fulfillment,93.7,314,15.8,1.18,37.1,operational
2025-06-19,ZIP-US-023,Eastside_Fulfillment,93.6,317,24.0,1.0,38.5,operational
2025-06-19,ZIP-US-024,Eastside_Fulfillment,93.8,320,25.6,0.73,37.2,operational
2025-06-20,ZIP-US-001,Northside_Fulfillment,93.3,253,31.1,1.06,36.4,operational
2025-06-20,ZIP-US-002,Northside_Fulfillment,93.8,256,22.1,1.06,35.9,operational
2025-06-20,ZIP-US-003,Northside_Fulfillment,93.9,259,15.2,0.91,37.6,operational
2025-06-20,ZIP-US-004,Northside_Fulfillment,93.2,262,24.1,0.89,37.2,operational
2025-06-20,ZIP-US-005,Northside_Fulfillment,93.4,265,23.1,0.91,37.0,operational
2025-06-20,ZIP-US-006,Northside_Fulfillment,93.6,268,21.0,1.0,34.9,operational
2025-06-20,ZIP-US-007,Northside_Fulfillment,93.7,271,17.5,0.75,35.6,operational
2025-06-20,ZIP-US-008,Northside_Fulfillment,93.8,274,26.7,1.01,38.2,operational
2025-06-20,ZIP-US-009,Central_Fulfillment,93.7,277,20.7,1.12,38.1,operational
2025-06-20,ZIP-US-010,Central_Fulfillment,93.9,280,17.2,0.98,37.2,operational
2025-06-20,ZIP-US-011,Central_Fulfillment,98.6,283,18.7,0.89,36.7,operational
2025-06-20,ZIP-US-012,Central_Fulfillment,93.4,286,26.2,0.76,37.6,operational
2025-06-20,ZIP-US-013,Central_Fulfillment,94.0,289,22.6,0.92,36.8,operational
2025-06-20,ZIP-US-014,Central_Fulfillment,93.3,292,22.5,0.87,36.9,operational
2025-06-20,ZIP-US-015,Central_Fulfillment,93.6,295,19.0,1.02,37.3,operational
2025-06-20,ZIP-US-016,Central_Fulfillment,94.0,298,17.9,0.8,37.6,operational
2025-06-20,ZIP-US-017,Eastside_Fulfillment,92.7,301,23.9,0.98,37.0,operational
2025-06-20,ZIP-US-018,Eastside_Fulfillment,92.9,304,18.7,0.9,36.9,operational
2025-06-20,ZIP-US-019,Eastside_Fulfillment,93.8,307,18.5,1.25,35.5,operational
2025-06-20,ZIP-US-020,Eastside_Fulfillment,93.6,310,25.7,0.98,35.5,operational
2025-06-20,ZIP-US-021,Eastside_Fulfillment,93.9,313,25.8,0.6,36.9,operational
2025-06-20,ZIP-US-022,Eastside_Fulfillment,93.7,316,19.9,0.95,38.3,operational
2025-06-20,ZIP-US-023,Eastside_Fulfillment,93.6,319,22.1,0.72,37.2,operational
2025-06-20,ZIP-US-024,Eastside_Fulfillment,93.8,322,22.9,1.02,36.1,operational
2025-06-21,ZIP-US-001,Northside_Fulfillment,93.5,254,27.0,1.29,35.9,operational
2025-06-21,ZIP-US-002,Northside_Fulfillment,93.2,257,16.0,1.11,35.1,operational
2025-06-21,ZIP-US-003,Northside_Fulfillment,93.4,260,15.8,1.07,36.9,operational
2025-06-21,ZIP-US-004,Northside_Fulfillment,93.2,263,13.2,1.02,36.9,operational
2025-06-21,ZIP-US-005,Northside_Fulfillment,93.7,266,22.5,1.13,36.4,operational
2025-06-21,ZIP-US-006,Northside_Fulfillment,93.1,269,24.1,1.21,37.5,operational
2025-06-21,ZIP-US-007,Northside_Fulfillment,93.7,272,15.9,1.04,35.3,operational
2025-06-21,ZIP-US-008,Northside_Fulfillment,93.4,275,15.9,1.0,35.5,operational
2025-06-21,ZIP-US-009,Central_Fulfillment,93.5,278,27.5,1.17,36.3,operational
2025-06-21,ZIP-US-010,Central_Fulfillment,93.6,281,17.8,1.1,37.8,operational
2025-06-21,ZIP-US-011,Central_Fulfillment,98.9,284,19.4,0.96,35.5,operational
2025-06-21,ZIP-US-012,Central_Fulfillment,93.8,287,21.4,0.8,35.8,operational
2025-06-21,ZIP-US-013,Central_Fulfillment,93.8,290,24.4,0.98,38.5,operational
2025-06-21,ZIP-US-014,Central_Fulfillment,93.7,293,19.1,1.01,35.4,operational
2025-06-21,ZIP-US-015,Central_Fulfillment,93.3,296,23.9,0.79,36.2,operational
2025-06-21,ZIP-US-016,Central_Fulfillment,93.0,299,22.4,0.77,38.4,operational
2025-06-21,ZIP-US-017,Eastside_Fulfillment,93.2,302,26.3,1.07,38.2,operational
2025-06-21,ZIP-US-018,Eastside_Fulfillment,93.3,305,20.6,0.91,36.1,operational
2025-06-21,ZIP-US-019,Eastside_Fulfillment,93.7,308,23.3,1.05,35.8,operational
2025-06-21,ZIP-US-020,Eastside_Fulfillment,93.0,311,19.3,0.95,36.8,operational
2025-06-21,ZIP-US-021,Eastside_Fulfillment,93.4,314,24.0,1.1,38.4,operational
2025-06-21,ZIP-US-022,Eastside_Fulfillment,93.7,317,26.7,1.17,38.2,operational
2025-06-21,ZIP-US-023,Eastside_Fulfillment,93.7,320,13.4,1.27,36.4,operational
2025-06-21,ZIP-US-024,Eastside_Fulfillment,93.3,323,15.5,1.09,37.3,operational
2025-06-22,ZIP-US-001,Northside_Fulfillment,93.5,256,19.7,0.84,36.8,operational
2025-06-22,ZIP-US-002,Northside_Fulfillment,93.3,259,23.4,0.71,36.4,operational
2025-06-22,ZIP-US-003,Northside_Fulfillment,93.6,262,20.9,0.84,38.7,operational
2025-06-22,ZIP-US-004,Northside_Fulfillment,94.1,265,25.9,1.12,36.1,operational
2025-06-22,ZIP-US-005,Northside_Fulfillment,93.7,268,17.7,1.17,37.9,operational
2025-06-22,ZIP-US-006,Northside_Fulfillment,93.8,271,20.1,1.07,36.5,operational
2025-06-22,ZIP-US-007,Northside_Fulfillment,94.0,274,22.0,1.01,37.4,operational
2025-06-22,ZIP-US-008,Northside_Fulfillment,93.3,277,18.9,1.07,37.1,operational
2025-06-22,ZIP-US-009,Central_Fulfillment,93.7,280,24.5,1.01,36.9,operational
2025-06-22,ZIP-US-010,Central_Fulfillment,93.1,283,17.0,0.96,36.5,operational
2025-06-22,ZIP-US-011,Central_Fulfillment,98.6,286,19.0,0.75,38.7,operational
2025-06-22,ZIP-US-012,Central_Fulfillment,93.1,289,24.4,1.06,36.8,operational
2025-06-22,ZIP-US-013,Central_Fulfillment,93.2,292,20.4,1.04,35.7,operational
2025-06-22,ZIP-US-014,Central_Fulfillment,93.0,295,25.2,0.89,37.2,operational
2025-06-22,ZIP-US-015,Central_Fulfillment,92.9,298,21.5,1.13,38.5,operational
2025-06-22,ZIP-US-016,Central_Fulfillment,94.0,301,17.9,0.99,34.1,operational
2025-06-22,ZIP-US-017,Eastside_Fulfillment,94.1,304,20.5,1.06,35.5,operational
2025-06-22,ZIP-US-018,Eastside_Fulfillment,93.8,307,24.0,1.18,35.3,operational
2025-06-22,ZIP-US-019,Eastside_Fulfillment,93.6,310,15.8,1.16,37.5,operational
2025-06-22,ZIP-US-020,Eastside_Fulfillment,93.7,313,27.2,0.9,37.6,operational
2025-06-22,ZIP-US-021,Eastside_Fulfillment,93.4,316,20.5,0.77,37.4,operational
2025-06-22,ZIP-US-022,Eastside_Fulfillment,93.4,319,21.9,0.85,38.2,operational
2025-06-22,ZIP-US-023,Eastside_Fulfillment,93.4,322,22.1,1.01,35.5,operational
2025-06-22,ZIP-US-024,Eastside_Fulfillment,92.9,325,13.7,1.05,37.6,operational
2025-06-23,ZIP-US-001,Northside_Fulfillment,93.6,257,22.5,1.16,35.9,operational
2025-06-23,ZIP-US-002,Northside_Fulfillment,93.6,260,11.5,1.09,38.0,operational
2025-06-23,ZIP-US-003,Northside_Fulfillment,92.9,263,20.9,0.9,37.1,operational
2025-06-23,ZIP-US-004,Northside_Fulfillment,92.9,266,20.7,1.05,36.5,operational
2025-06-23,ZIP-US-005,Northside_Fulfillment,92.9,269,25.0,1.16,35.7,operational
2025-06-23,ZIP-US-006,Northside_Fulfillment,93.3,272,19.5,1.01,36.2,operational
2025-06-23,ZIP-US-007,Northside_Fulfillment,94.1,275,17.2,1.3,37.5,operational
2025-06-23,ZIP-US-008,Northside_Fulfillment,93.6,278,30.7,1.28,33.8,operational
2025-06-23,ZIP-US-009,Central_Fulfillment,93.4,281,20.0,0.99,38.1,operational
2025-06-23,ZIP-US-010,Central_Fulfillment,93.2,284,17.1,1.08,38.0,operational
2025-06-23,ZIP-US-011,Central_Fulfillment,98.6,287,16.4,1.12,36.1,operational
2025-06-23,ZIP-US-012,Central_Fulfillment,93.5,290,19.7,0.82,37.0,operational
2025-06-23,ZIP-US-013,Central_Fulfillment,93.5,293,20.7,0.98,36.2,operational
2025-06-23,ZIP-US-014,Central_Fulfillment,93.6,296,19.4,1.19,35.8,operational
2025-06-23,ZIP-US-015,Central_Fulfillment,93.5,299,17.1,0.93,36.9,operational
2025-06-23,ZIP-US-016,Central_Fulfillment,92.9,302,24.5,1.09,37.0,operational
2025-06-23,ZIP-US-017,Eastside_Fulfillment,93.9,305,21.7,0.94,35.9,operational
2025-06-23,ZIP-US-018,Eastside_Fulfillment,93.8,308,14.1,1.09,37.1,operational
2025-06-23,ZIP-US-019,Eastside_Fulfillment,93.4,311,15.4,0.86,37.5,operational
2025-06-23,ZIP-US-020,Eastside_Fulfillment,93.7,314,20.3,0.81,37.6,operational
2025-06-23,ZIP-US-021,Eastside_Fulfillment,93.9,317,22.2,1.28,35.7,operational
2025-06-23,ZIP-US-022,Eastside_Fulfillment,93.0,320,21.1,1.01,37.2,operational
2025-06-23,ZIP-US-023,Eastside_Fulfillment,93.1,323,23.8,1.02,37.8,operational
2025-06-23,ZIP-US-024,Eastside_Fulfillment,93.2,326,20.4,1.17,37.0,operational
2025-06-24,ZIP-US-001,Northside_Fulfillment,93.2,259,28.0,0.96,37.4,operational
2025-06-24,ZIP-US-002,Northside_Fulfillment,93.8,262,19.8,1.01,36.7,operational
2025-06-24,ZIP-US-003,Northside_Fulfillment,93.1,265,20.5,0.97,36.6,operational
2025-06-24,ZIP-US-004,Northside_Fulfillment,93.3,268,21.5,1.39,38.7,operational
2025-06-24,ZIP-US-005,Northside_Fulfillment,92.8,271,16.1,1.2,37.5,operational
2025-06-24,ZIP-US-006,Northside_Fulfillment,93.3,274,16.4,0.93,36.7,operational
2025-06-24,ZIP-US-007,Northside_Fulfillment,93.1,277,20.1,1.0,37.4,operational
2025-06-24,ZIP-US-008,Northside_Fulfillment,93.7,280,25.1,1.13,35.8,operational
2025-06-24,ZIP-US-009,Central_Fulfillment,93.5,283,23.1,1.17,36.4,operational
