order_id,requested_at,merchant_id,merchant_name,merchant_category,fulfillment_site,delivery_zone,item_count,payload_weight_kg,service_level,promised_minutes,order_status
ORD-US-35608,2025-05-17T16:00:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,1,1.54,priority,35,fulfilled
ORD-US-35609,2025-05-17T15:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,1,1.38,standard,55,fulfilled
ORD-US-35610,2025-05-17T11:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,4,1.03,standard,55,fulfilled
ORD-US-35611,2025-05-17T17:25:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,2,1.1,priority,35,fulfilled
ORD-US-35612,2025-05-17T09:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,1,1.37,standard,55,fulfilled
ORD-US-35613,2025-05-17T15:00:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,4,1.2,standard,55,fulfilled
ORD-US-35614,2025-05-17T15:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,5,1.25,standard,55,fulfilled
ORD-US-35615,2025-05-17T14:00:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,2,1.45,priority,35,fulfilled
ORD-US-35616,2025-05-17T17:25:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,5,1.22,priority,35,fulfilled
ORD-US-35617,2025-05-17T15:20:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,2,1.08,standard,55,fulfilled
ORD-US-35618,2025-05-17T10:20:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,4,0.56,standard,55,fulfilled
ORD-US-35619,2025-05-17T13:30:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,1,0.24,standard,55,fulfilled
ORD-US-35620,2025-05-17T14:35:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,2,0.96,standard,55,fulfilled
ORD-US-35621,2025-05-17T19:45:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,1.15,standard,55,fulfilled
ORD-US-35622,2025-05-17T15:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,3,0.6,time_sensitive,25,fulfilled
ORD-US-35623,2025-05-17T09:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,1,1.31,priority,35,fulfilled
ORD-US-35624,2025-05-17T14:40:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,4,0.45,priority,35,fulfilled
ORD-US-35625,2025-05-17T15:50:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,5,0.65,priority,35,fulfilled
ORD-US-35626,2025-05-17T17:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,5,1.13,standard,55,fulfilled
ORD-US-35627,2025-05-17T17:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,2,1.11,standard,55,fulfilled
ORD-US-35628,2025-05-17T12:00:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,3,0.31,priority,35,fulfilled
ORD-US-35629,2025-05-17T19:15:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,0.22,standard,55,fulfilled
ORD-US-35630,2025-05-17T13:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,1,0.71,standard,55,fulfilled
ORD-US-35631,2025-05-17T16:25:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,5,0.22,priority,35,fulfilled
ORD-US-35632,2025-05-17T16:30:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,1,1.08,standard,55,fulfilled
ORD-US-35633,2025-05-17T19:40:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,1,1.52,standard,55,fulfilled
ORD-US-35634,2025-05-17T11:40:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,2,1.03,priority,35,fulfilled
ORD-US-35635,2025-05-17T19:15:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,1.05,priority,35,fulfilled
ORD-US-35636,2025-05-17T19:55:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,1.04,priority,35,fulfilled
ORD-US-35637,2025-05-17T14:25:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,3,1.1,standard,55,fulfilled
ORD-US-35638,2025-05-17T16:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,5,0.81,standard,55,fulfilled
ORD-US-35639,2025-05-17T16:20:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,1,1.08,standard,55,fulfilled
ORD-US-35640,2025-05-17T13:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,4,0.54,standard,55,fulfilled
ORD-US-35641,2025-05-17T15:55:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,5,0.45,standard,55,fulfilled
ORD-US-35642,2025-05-17T18:10:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,2,0.45,priority,35,fulfilled
ORD-US-35643,2025-05-17T10:25:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,2,1.39,standard,55,fulfilled
ORD-US-35644,2025-05-17T12:45:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,5,1.15,standard,55,fulfilled
ORD-US-35645,2025-05-17T13:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,2,0.34,standard,55,fulfilled
ORD-US-35646,2025-05-17T19:45:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,1,1.49,priority,35,fulfilled
ORD-US-35647,2025-05-17T10:30:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,3,1.43,standard,55,fulfilled
ORD-US-35648,2025-05-17T08:15:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,1,1.04,priority,35,fulfilled
ORD-US-35649,2025-05-17T17:45:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,3,0.76,standard,55,fulfilled
ORD-US-35650,2025-05-17T20:30:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,2,1.59,priority,35,fulfilled
ORD-US-35651,2025-05-17T16:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,3,0.77,standard,55,fulfilled
ORD-US-35652,2025-05-17T08:45:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,0.53,standard,55,fulfilled
ORD-US-35653,2025-05-17T17:10:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,4,0.81,standard,55,fulfilled
ORD-US-35654,2025-05-17T10:50:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,4,0.25,priority,35,fulfilled
ORD-US-35655,2025-05-17T10:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,1,1.18,time_sensitive,25,fulfilled
ORD-US-35656,2025-05-17T19:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,1.27,standard,55,fulfilled
ORD-US-35657,2025-05-17T18:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,2,0.23,priority,35,fulfilled
ORD-US-35658,2025-05-17T17:15:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,2,0.75,standard,55,fulfilled
ORD-US-35659,2025-05-17T15:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.21,standard,55,fulfilled
ORD-US-35660,2025-05-17T19:15:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,1,0.5,standard,55,fulfilled
ORD-US-35661,2025-05-17T18:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,4,1.18,standard,55,fulfilled
ORD-US-35662,2025-05-17T19:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,4,0.92,priority,35,fulfilled
ORD-US-35663,2025-05-17T15:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,1.25,standard,55,fulfilled
ORD-US-35664,2025-05-17T09:20:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,1,0.66,standard,55,fulfilled
ORD-US-35665,2025-05-17T12:40:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,2,1.57,priority,35,fulfilled
ORD-US-35666,2025-05-17T16:00:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,2,1.06,standard,55,fulfilled
ORD-US-35667,2025-05-17T17:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,3,0.48,time_sensitive,25,fulfilled
ORD-US-35668,2025-05-17T12:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,3,1.0,standard,55,fulfilled
ORD-US-35669,2025-05-17T11:40:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,1,0.17,standard,55,fulfilled
ORD-US-35670,2025-05-17T19:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,2,0.63,priority,35,fulfilled
ORD-US-35671,2025-05-17T20:25:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,2,0.76,priority,35,fulfilled
ORD-US-35672,2025-05-17T11:25:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,2,0.9,priority,35,fulfilled
ORD-US-35673,2025-05-17T18:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,4,1.27,standard,55,fulfilled
ORD-US-35674,2025-05-17T16:10:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,3,0.8,priority,35,fulfilled
ORD-US-35675,2025-05-17T20:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,5,0.99,standard,55,fulfilled
ORD-US-35676,2025-05-17T20:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,0.85,standard,55,fulfilled
ORD-US-35677,2025-05-17T19:00:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.53,priority,35,fulfilled
ORD-US-35678,2025-05-17T09:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,1,1.12,priority,35,fulfilled
ORD-US-35679,2025-05-17T15:05:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,3,1.0,priority,35,fulfilled
ORD-US-35680,2025-05-17T14:05:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,0.83,standard,55,fulfilled
ORD-US-35681,2025-05-17T15:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,3,0.84,standard,55,fulfilled
ORD-US-35682,2025-05-17T16:20:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,4,1.34,priority,35,fulfilled
ORD-US-35683,2025-05-17T08:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,1,0.35,standard,55,fulfilled
ORD-US-35684,2025-05-17T10:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,5,0.71,standard,55,fulfilled
ORD-US-35685,2025-05-17T13:35:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,2,0.38,standard,55,fulfilled
ORD-US-35686,2025-05-17T19:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,1.35,standard,55,fulfilled
ORD-US-35687,2025-05-17T15:10:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,1.52,priority,35,fulfilled
ORD-US-35688,2025-05-17T09:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,0.89,standard,55,fulfilled
ORD-US-35689,2025-05-17T08:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,5,1.37,standard,55,fulfilled
ORD-US-35690,2025-05-17T08:10:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,5,0.42,priority,35,fulfilled
ORD-US-35691,2025-05-17T15:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,1,0.62,standard,55,fulfilled
ORD-US-35692,2025-05-17T19:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,3,1.04,standard,55,fulfilled
ORD-US-35693,2025-05-17T08:10:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,3,0.86,standard,55,fulfilled
ORD-US-35694,2025-05-17T08:15:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,2,1.18,standard,55,fulfilled
ORD-US-35695,2025-05-17T10:15:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,3,0.86,standard,55,fulfilled
ORD-US-35696,2025-05-18T17:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,3,1.15,priority,35,fulfilled
ORD-US-35697,2025-05-18T18:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,3,0.4,standard,55,fulfilled
ORD-US-35698,2025-05-18T19:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,0.35,standard,55,fulfilled
ORD-US-35699,2025-05-18T12:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,1,1.18,standard,55,fulfilled
ORD-US-35700,2025-05-18T18:30:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,4,1.15,standard,55,fulfilled
ORD-US-35701,2025-05-18T08:25:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,2,0.45,priority,35,fulfilled
ORD-US-35702,2025-05-18T17:25:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,4,0.69,standard,55,fulfilled
ORD-US-35703,2025-05-18T10:50:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,2,0.69,standard,55,fulfilled
ORD-US-35704,2025-05-18T09:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,2,1.04,standard,55,fulfilled
ORD-US-35705,2025-05-18T08:20:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,1.27,standard,55,fulfilled
ORD-US-35706,2025-05-18T08:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,1.2,standard,55,fulfilled
ORD-US-35707,2025-05-18T18:55:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,5,1.0,standard,55,fulfilled
ORD-US-35708,2025-05-18T11:15:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,3,0.33,standard,55,fulfilled
ORD-US-35709,2025-05-18T14:45:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.36,standard,55,fulfilled
ORD-US-35710,2025-05-18T08:25:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,2,0.72,priority,35,fulfilled
ORD-US-35711,2025-05-18T15:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,3,0.89,priority,35,fulfilled
ORD-US-35712,2025-05-18T18:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,0.73,standard,55,fulfilled
ORD-US-35713,2025-05-18T08:05:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,3,1.43,standard,55,fulfilled
ORD-US-35714,2025-05-18T11:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,3,1.46,standard,55,fulfilled
ORD-US-35715,2025-05-18T19:30:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,2,0.87,standard,55,fulfilled
ORD-US-35716,2025-05-18T20:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,3,1.07,standard,55,fulfilled
ORD-US-35717,2025-05-18T18:15:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,3,1.36,standard,55,fulfilled
ORD-US-35718,2025-05-18T12:50:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,5,1.46,priority,35,fulfilled
ORD-US-35719,2025-05-18T16:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,4,0.97,time_sensitive,25,fulfilled
ORD-US-35720,2025-05-18T18:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,1,1.11,standard,55,fulfilled
ORD-US-35721,2025-05-18T11:40:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,2,0.21,standard,55,fulfilled
ORD-US-35722,2025-05-18T12:25:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,3,0.76,standard,55,fulfilled
ORD-US-35723,2025-05-18T09:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,4,1.37,standard,55,fulfilled
ORD-US-35724,2025-05-18T20:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,4,1.27,standard,55,fulfilled
ORD-US-35725,2025-05-18T17:05:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,1,1.25,priority,35,fulfilled
ORD-US-35726,2025-05-18T13:45:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,4,1.41,standard,55,fulfilled
ORD-US-35727,2025-05-18T15:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,4,1.02,time_sensitive,25,fulfilled
ORD-US-35728,2025-05-18T18:05:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,4,1.56,standard,55,fulfilled
ORD-US-35729,2025-05-18T09:35:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,2,0.73,priority,35,fulfilled
ORD-US-35730,2025-05-18T08:40:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,5,0.31,standard,55,fulfilled
ORD-US-35731,2025-05-18T12:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,3,1.43,standard,55,fulfilled
ORD-US-35732,2025-05-18T13:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,1,0.6,priority,35,fulfilled
ORD-US-35733,2025-05-18T12:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,3,0.26,priority,35,fulfilled
ORD-US-35734,2025-05-18T17:45:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,5,0.77,standard,55,fulfilled
ORD-US-35735,2025-05-18T14:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,3,1.22,standard,55,fulfilled
ORD-US-35736,2025-05-18T09:55:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,1,1.4,time_sensitive,25,fulfilled
ORD-US-35737,2025-05-18T12:55:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,3,0.23,time_sensitive,25,fulfilled
ORD-US-35738,2025-05-18T17:10:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,1.47,standard,55,fulfilled
ORD-US-35739,2025-05-18T19:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,4,0.78,priority,35,fulfilled
ORD-US-35740,2025-05-18T18:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,2,0.28,standard,55,fulfilled
ORD-US-35741,2025-05-18T11:10:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,5,0.7,standard,55,fulfilled
ORD-US-35742,2025-05-18T12:25:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,1,1.13,standard,55,fulfilled
ORD-US-35743,2025-05-18T16:55:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,1,0.61,standard,55,fulfilled
ORD-US-35744,2025-05-18T11:10:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,3,0.91,standard,55,fulfilled
ORD-US-35745,2025-05-18T10:25:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,1,1.46,standard,55,fulfilled
ORD-US-35746,2025-05-18T11:15:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,4,0.3,priority,35,fulfilled
ORD-US-35747,2025-05-18T19:15:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,2,0.72,standard,55,fulfilled
ORD-US-35748,2025-05-18T20:15:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,3,0.47,standard,55,fulfilled
ORD-US-35749,2025-05-18T16:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,5,0.52,priority,35,fulfilled
ORD-US-35750,2025-05-18T17:25:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,5,0.56,standard,55,fulfilled
ORD-US-35751,2025-05-18T12:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,1,0.18,standard,55,fulfilled
ORD-US-35752,2025-05-18T20:30:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,5,0.36,standard,55,fulfilled
ORD-US-35753,2025-05-18T16:35:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,1,0.94,standard,55,fulfilled
ORD-US-35754,2025-05-18T16:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,4,1.6,priority,35,fulfilled
ORD-US-35755,2025-05-18T19:25:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,5,0.2,standard,55,fulfilled
ORD-US-35756,2025-05-18T15:50:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,5,1.07,priority,35,fulfilled
ORD-US-35757,2025-05-18T10:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,3,1.04,time_sensitive,25,fulfilled
ORD-US-35758,2025-05-18T13:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,3,1.01,priority,35,fulfilled
ORD-US-35759,2025-05-18T09:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,3,0.53,standard,55,fulfilled
ORD-US-35760,2025-05-18T10:35:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,5,0.33,priority,35,fulfilled
ORD-US-35761,2025-05-18T19:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,1,1.39,priority,35,fulfilled
ORD-US-35762,2025-05-18T16:10:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,5,0.73,standard,55,fulfilled
ORD-US-35763,2025-05-18T19:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,4,0.3,standard,55,fulfilled
ORD-US-35764,2025-05-18T12:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,2,1.1,standard,55,fulfilled
ORD-US-35765,2025-05-18T10:55:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,4,0.81,standard,55,fulfilled
ORD-US-35766,2025-05-18T19:30:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,2,0.89,standard,55,fulfilled
ORD-US-35767,2025-05-18T10:20:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,1,1.09,priority,35,fulfilled
ORD-US-35768,2025-05-18T18:15:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,4,0.28,priority,35,fulfilled
ORD-US-35769,2025-05-18T20:55:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,1,0.38,priority,35,fulfilled
ORD-US-35770,2025-05-18T11:15:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,4,1.26,standard,55,fulfilled
ORD-US-35771,2025-05-18T08:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,1,0.91,priority,35,fulfilled
ORD-US-35772,2025-05-18T14:00:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,4,0.4,standard,55,fulfilled
ORD-US-35773,2025-05-18T11:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,3,0.66,standard,55,fulfilled
ORD-US-35774,2025-05-18T10:45:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,2,1.26,standard,55,fulfilled
ORD-US-35775,2025-05-18T10:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,1,1.61,standard,55,fulfilled
ORD-US-35776,2025-05-18T17:35:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,2,1.54,standard,55,fulfilled
ORD-US-35777,2025-05-18T20:35:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,5,1.6,standard,55,fulfilled
ORD-US-35778,2025-05-18T08:45:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,4,0.64,standard,55,fulfilled
