flight_id,drone_id,drone_model,date,launch_time,recovery_time,hub,destination,distance_one_way_km,payload_type,payload_item,payload_weight_kg,urgency,cruise_speed_kph,cruise_altitude_m,flight_duration_min,battery_start_pct,battery_end_pct,battery_consumption_pct,wind_speed_kph,wind_gust_kph,visibility_km,status,anomaly_flag,operator_notes
FL-16124,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:50:00,2025-02-15T18:30:54,Nest_Alpha,Kigali_East_Clinic,26.5,blood_product,platelets_2_units,1.55,urgent,106.5,113.4,40.9,98,50.9,47.1,16.3,19.7,14.3,completed,none,
FL-16125,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:40:00,2025-02-15T15:18:54,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,routine,101.6,102.2,38.9,98,45.6,52.4,16.9,21.2,14.1,completed,none,
FL-16126,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:45:00,2025-02-15T12:26:54,Nest_Alpha,Rwamagana_Clinic,28.5,medication,antiretroviral_supply,1.05,scheduled,102.6,108.5,41.9,99,52.4,46.6,9.0,14.3,13.6,completed,none,
FL-16127,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:25:00,2025-02-15T14:05:54,Nest_Alpha,Rwamagana_Clinic,28.5,medication,antiretroviral_supply,1.05,routine,102.5,101.7,40.9,100,52.1,47.9,13.5,18.4,13.4,completed,motor_vibration_warning,Motor 2 vibration above baseline.
FL-16128,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T15:50:00,2025-02-15T16:59:18,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,routine,102.0,100.5,69.3,96,33.5,62.5,17.2,24.0,15.9,completed,motor_vibration_warning,Motor 2 vibration above baseline.
FL-16129,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:35:00,2025-02-15T12:16:06,Nest_Alpha,Kigali_East_Clinic,26.5,medication,insulin_cold_chain,0.65,routine,101.3,97.4,41.1,96,56.4,39.6,9.0,14.3,13.6,completed,none,
FL-16130,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T10:30:00,2025-02-15T11:45:00,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,platelets_2_units,1.55,routine,104.4,109.7,75.0,98,27.5,70.5,13.6,20.4,15.0,completed,none,
FL-16131,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:15:00,2025-02-15T12:54:54,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,O_negative_whole_blood,1.35,routine,103.5,102.8,39.9,99,48.5,50.5,14.6,22.2,14.3,completed,none,
FL-16132,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:25:00,2025-02-15T07:16:00,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,routine,99.9,110.1,51.0,98,47.5,50.5,8.2,15.1,14.6,completed,none,
FL-16133,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:20:00,2025-02-15T14:24:54,Nest_Alpha,Kayonza_Clinic,47.8,blood_product,platelets_2_units,1.55,emergency,98.6,110.1,64.9,100,36.6,63.4,13.5,18.4,13.4,completed,none,
FL-16134,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:40:00,2025-02-15T17:26:18,Nest_Alpha,Rwamagana_Clinic,28.5,medication,antiretroviral_supply,1.05,urgent,102.7,98.2,46.3,99,46.5,52.5,22.2,25.3,16.3,completed,none,
FL-16135,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:50:00,2025-02-15T09:53:48,Nest_Beta,Kamonyi_Health_Center,44.6,vaccine,routine_vaccines,0.75,scheduled,99.8,96.7,63.8,96,38.0,58.0,7.2,13.7,14.3,completed,none,
FL-16136,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:10:00,2025-02-15T15:13:30,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,platelets_2_units,1.55,routine,98.4,112.4,63.5,96,34.0,62.0,9.3,14.9,14.5,completed,none,
FL-16137,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:55:00,2025-02-15T09:55:06,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,routine,102.4,104.1,60.1,96,43.1,52.9,7.2,13.7,14.3,completed,none,
FL-16138,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:00:00,2025-02-15T07:56:24,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,urgent,102.2,107.5,56.4,97,41.7,55.3,9.8,15.8,14.5,completed,none,
FL-16139,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:25:00,2025-02-15T17:24:06,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,platelets_2_units,1.55,routine,105.5,107.8,59.1,97,34.7,62.3,16.4,20.1,14.9,completed,none,
FL-16140,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:15:00,2025-02-15T17:14:24,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,platelets_2_units,1.55,routine,102.3,101.7,59.4,97,35.8,61.2,16.4,20.1,14.9,completed,none,
FL-16141,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:05:00,2025-02-15T18:05:36,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,urgent,104.4,108.9,60.6,99,41.1,57.9,15.1,20.0,15.3,completed,none,
FL-16142,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:10:00,2025-02-15T06:53:24,Nest_Beta,Gisagara_Clinic,29.4,medication,insulin_cold_chain,0.65,routine,102.4,98.0,43.4,99,55.1,43.9,9.1,17.1,14.7,completed,none,
FL-16143,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T15:25:00,2025-02-15T16:09:54,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,emergency,97.8,99.1,44.9,99,44.4,54.6,20.0,26.6,15.0,completed,none,
FL-16144,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:20:00,2025-02-15T18:03:42,Nest_Beta,Gisagara_Clinic,29.4,vaccine,routine_vaccines,0.75,urgent,101.2,102.0,43.7,100,51.7,48.3,15.1,20.0,15.3,completed,none,
FL-16145,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:10:00,2025-02-15T18:08:42,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,platelets_2_units,1.55,scheduled,100.2,97.8,58.7,99,38.3,60.7,15.1,20.0,15.3,completed_delayed,parachute_release_delay,Operator event recorded; see incident corpus where applicable.
FL-16146,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:55:00,2025-02-15T13:39:36,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,102.4,114.0,44.6,97,45.4,51.6,13.3,22.5,14.5,completed,none,
FL-16147,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:25:00,2025-02-15T07:06:36,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,102.6,98.9,41.6,99,51.6,47.4,9.1,17.1,14.7,completed,none,
FL-16148,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:50:00,2025-02-15T14:50:36,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,platelets_2_units,1.55,routine,96.8,105.5,60.6,98,30.6,67.4,13.8,19.8,14.3,completed,none,
FL-16149,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:55:00,2025-02-15T07:48:06,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,routine,103.3,101.8,53.1,98,43.5,54.5,9.1,17.1,14.7,completed_delayed,parachute_release_delay,Operator event recorded; see incident corpus where applicable.
FL-16150,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:10:00,2025-02-15T09:03:54,Nest_Beta,Huye_District_Hospital,36.4,vaccine,routine_vaccines,0.75,routine,104.0,100.3,53.9,96,41.8,54.2,7.2,13.7,14.3,completed,none,
FL-16151,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:55:00,2025-02-15T08:46:30,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,emergency,102.0,107.4,51.5,97,45.5,51.5,9.8,15.8,14.5,completed,none,
FL-16152,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T10:35:00,2025-02-15T11:34:54,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,routine,99.3,95.6,59.9,99,35.9,63.1,9.7,19.1,13.0,completed,none,
FL-16153,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T10:25:00,2025-02-15T11:15:12,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,routine,105.6,101.0,50.2,99,47.3,51.7,9.7,19.1,13.0,completed,none,
FL-16154,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:30:00,2025-02-15T17:13:00,Nest_Beta,Gisagara_Clinic,29.4,supplies,diagnostic_test_kits,0.9,urgent,105.1,103.6,43.0,100,48.4,51.6,16.4,20.1,14.9,completed,none,
FL-16155,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:15:00,2025-02-15T17:19:18,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,urgent,105.6,114.1,64.3,96,35.5,60.5,16.4,20.1,14.9,completed,none,
FL-16156,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:25:00,2025-02-15T09:13:36,Nest_Beta,Huye_District_Hospital,36.4,blood_product,O_negative_whole_blood,1.35,urgent,103.0,95.4,48.6,100,46.7,53.3,7.2,13.7,14.3,completed,none,
FL-16157,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:55:00,2025-02-15T15:51:36,Nest_Beta,Nyanza_District_Hospital,41.7,medication,antiretroviral_supply,1.05,scheduled,103.4,99.2,56.6,96,37.6,58.4,9.3,14.9,14.5,completed,none,
FL-16158,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:05:00,2025-02-15T13:49:12,Nest_Beta,Gisagara_Clinic,29.4,blood_product,O_negative_whole_blood,1.35,routine,101.3,111.8,44.2,97,47.2,49.8,13.8,19.8,14.3,completed,none,
FL-16159,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T09:45:00,2025-02-15T10:29:30,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,102.8,100.3,44.5,100,52.6,47.4,9.7,17.9,15.0,completed,none,
FL-16160,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:00:00,2025-02-15T17:59:12,Nest_Beta,Nyanza_District_Hospital,41.7,supplies,diagnostic_test_kits,0.9,urgent,102.5,97.2,59.2,96,35.1,60.9,15.1,20.0,15.3,completed,none,
FL-16161,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:45:00,2025-02-15T18:48:12,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,platelets_2_units,1.55,emergency,97.7,97.5,63.2,100,39.6,60.4,15.1,20.0,15.3,completed,none,
FL-16162,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:15:00,2025-02-15T18:00:48,Nest_Beta,Gisagara_Clinic,29.4,blood_product,O_negative_whole_blood,1.35,emergency,101.6,112.8,45.8,100,47.5,52.5,15.1,20.0,15.3,completed,none,
FL-16163,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:30:00,2025-02-15T09:33:30,Nest_Beta,Kamonyi_Health_Center,44.6,medication,antiretroviral_supply,1.05,urgent,104.4,99.4,63.5,97,37.7,59.3,7.2,13.7,14.3,completed,none,
FL-16164,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:55:00,2025-02-15T15:41:48,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,urgent,104.9,105.7,46.8,100,49.7,50.3,15.6,23.2,15.1,completed,none,
FL-16165,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T15:05:00,2025-02-15T15:49:48,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,emergency,101.0,101.3,44.8,100,55.5,44.5,12.5,18.3,14.8,completed,none,
FL-16166,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:30:00,2025-02-15T07:14:18,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,urgent,104.0,95.7,44.3,97,51.0,46.0,3.4,5.7,14.8,completed,none,
FL-16167,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T15:55:00,2025-02-15T16:58:06,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,routine,100.6,98.9,63.1,96,34.2,61.8,12.5,18.3,14.8,completed,none,
FL-16168,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:45:00,2025-02-15T14:35:36,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,routine,103.8,107.6,50.6,99,46.8,52.2,13.2,22.6,14.4,completed,none,
FL-16169,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:45:00,2025-02-15T18:29:00,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,scheduled,101.3,113.4,44.0,99,49.6,49.4,13.9,17.8,14.1,completed,none,
FL-16170,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:40:00,2025-02-15T13:35:18,Nest_Gamma,Nyabihu_Clinic,42.5,medication,antiretroviral_supply,1.05,routine,103.5,113.7,55.3,100,41.7,58.3,9.4,15.5,15.4,completed,none,
FL-16171,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:40:00,2025-02-15T17:38:42,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,routine,101.7,105.1,58.7,100,40.1,59.9,17.8,20.4,15.0,completed,none,
FL-16172,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:00:00,2025-02-15T12:05:12,Nest_Gamma,Gakenke_Health_Post,48.7,vaccine,routine_vaccines,0.75,scheduled,104.5,109.1,65.2,96,31.0,65.0,6.9,11.7,16.9,completed,none,
FL-16173,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T10:00:00,2025-02-15T11:05:48,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,urgent,100.1,106.7,65.8,98,32.2,65.8,6.7,15.0,15.6,completed,none,
FL-16174,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:55:00,2025-02-15T07:36:06,Nest_Gamma,Musanze_Clinic,30.1,vaccine,routine_vaccines,0.75,urgent,105.5,102.6,41.1,100,51.6,48.4,3.4,5.7,14.8,completed,none,
FL-16175,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:55:00,2025-02-15T13:41:30,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,platelets_2_units,1.55,scheduled,105.5,111.3,46.5,97,44.8,52.2,9.4,15.5,15.4,completed,none,
FL-16176,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:05:00,2025-02-15T11:51:48,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,urgent,103.9,109.9,46.8,99,49.7,49.3,6.9,11.7,16.9,completed,none,
FL-16177,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:05:00,2025-02-15T17:03:54,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,urgent,100.5,99.1,58.9,97,37.3,59.7,17.8,20.4,15.0,completed,none,
FL-16178,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:40:00,2025-02-15T15:47:30,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,routine,104.6,101.2,67.5,98,36.0,62.0,15.6,23.2,15.1,completed,none,
FL-16179,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:40:00,2025-02-15T14:25:00,Nest_Gamma,Musanze_Clinic,30.1,vaccine,routine_vaccines,0.75,scheduled,103.5,103.3,45.0,99,51.3,47.7,13.2,22.6,14.4,completed,none,
FL-16180,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:00:00,2025-02-15T08:07:30,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,scheduled,101.8,101.7,67.5,99,35.6,63.4,5.7,8.8,15.1,completed,none,
FL-16181,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:55:00,2025-02-15T13:51:24,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,platelets_2_units,1.55,routine,101.9,97.7,56.4,99,38.4,60.6,9.4,15.5,15.4,completed,none,
FL-16182,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:15:00,2025-02-15T06:58:24,Nest_Gamma,Musanze_Clinic,30.1,vaccine,routine_vaccines,0.75,scheduled,101.3,114.1,43.4,97,47.7,49.3,3.4,5.7,14.8,completed,none,
FL-16183,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:15:00,2025-02-15T17:12:42,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,routine,103.5,100.5,57.7,96,34.6,61.4,17.8,20.4,15.0,completed,none,
FL-16184,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:50:00,2025-02-15T08:53:42,Nest_Gamma,Gakenke_Health_Post,48.7,vaccine,routine_vaccines,0.75,scheduled,101.2,102.1,63.7,99,36.6,62.4,5.7,8.8,15.1,completed,none,
FL-16185,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T13:50:00,2025-02-15T14:55:24,Nest_Gamma,Gakenke_Health_Post,48.7,supplies,diagnostic_test_kits,0.9,emergency,100.1,103.8,65.4,99,33.5,65.5,13.2,22.6,14.4,completed,none,
FL-16186,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:55:00,2025-02-15T08:56:54,Nest_Gamma,Gakenke_Health_Post,48.7,medication,antiretroviral_supply,1.05,routine,105.1,100.1,61.9,98,34.9,63.1,5.7,8.8,15.1,completed,none,
FL-16187,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:55:00,2025-02-15T09:53:00,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,routine,99.6,113.0,58.0,99,42.6,56.4,4.5,12.7,16.4,completed,none,
FL-16188,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:55:00,2025-02-15T08:41:54,Nest_Gamma,Rubavu_Clinic,31.8,medication,antiretroviral_supply,1.05,scheduled,108,100.1,46.9,100,49.6,50.4,5.7,8.8,15.1,completed,none,
FL-16189,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:20:00,2025-02-15T17:17:54,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,scheduled,103.1,104.5,57.9,98,40.5,57.5,17.8,20.4,15.0,completed,none,
FL-16190,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:25:00,2025-02-15T13:22:42,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,scheduled,104.9,104.5,57.7,100,40.1,59.9,9.4,15.5,15.4,completed,none,
FL-16191,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:55:00,2025-02-15T17:55:48,Nest_Gamma,Nyabihu_Clinic,42.5,medication,insulin_cold_chain,0.65,routine,99.4,97.5,60.8,98,38.5,59.5,17.8,20.4,15.0,completed,none,
FL-16192,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:45:00,2025-02-15T09:40:12,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,scheduled,99.1,109.6,55.2,98,40.1,57.9,4.5,12.7,16.4,completed,none,
FL-16193,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T12:10:00,2025-02-15T12:55:48,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,scheduled,103.8,102.6,45.8,100,47.7,52.3,9.4,15.5,15.4,completed,none,
FL-16194,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:20:00,2025-02-15T12:04:54,Nest_Gamma,Rubavu_Clinic,31.8,vaccine,routine_vaccines,0.75,routine,100.3,114.3,44.9,99,49.7,49.3,6.9,11.7,16.9,completed,none,
FL-16195,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:55:00,2025-02-15T07:53:48,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,routine,101.9,102.4,58.8,97,39.1,57.9,3.4,5.7,14.8,completed,none,
FL-16196,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:40:00,2025-02-15T07:25:18,Nest_Gamma,Musanze_Clinic,30.1,blood_product,O_negative_whole_blood,1.35,emergency,103.1,102.6,45.3,98,49.1,48.9,3.4,5.7,14.8,completed,none,
FL-16197,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T09:40:00,2025-02-15T10:22:36,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,routine,100.8,114.3,42.6,98,48.4,49.6,8.3,12.5,15.2,completed,none,
FL-16198,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:25:00,2025-02-15T09:29:12,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,routine,99.0,101.3,64.2,99,35.5,63.5,4.5,12.7,16.4,completed,none,
FL-16199,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:05:00,2025-02-15T08:01:06,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,routine,101.4,97.4,56.1,98,43.8,54.2,5.7,8.8,15.1,completed,none,
FL-16200,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:45:00,2025-02-15T15:29:42,Nest_Gamma,Musanze_Clinic,30.1,medication,insulin_cold_chain,0.65,scheduled,102.6,104.1,44.7,97,50.5,46.5,15.6,23.2,15.1,completed,none,
FL-16201,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:00:00,2025-02-15T12:09:12,Nest_Delta,Gicumbi_Hospital,50.6,medication,insulin_cold_chain,0.65,routine,104.8,107.7,69.2,98,33.2,64.8,16.8,23.7,16.0,completed,none,
FL-16202,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T06:50:00,2025-02-15T07:57:30,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,urgent,103.9,97.5,67.5,97,31.6,65.4,3.8,6.5,17.0,completed,none,
FL-16203,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T18:40:00,2025-02-15T19:45:30,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,routine,105.3,112.1,65.5,98,32.9,65.1,16.4,20.2,13.6,completed,none,
FL-16204,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T09:40:00,2025-02-15T10:29:54,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,scheduled,99.7,98.4,49.9,96,39.7,56.3,12.1,15.3,15.2,completed,none,
FL-16205,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T15:50:00,2025-02-15T16:38:12,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,100.6,102.4,48.2,100,49.4,50.6,15.2,22.8,16.6,completed,none,
FL-16206,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T17:50:00,2025-02-15T18:35:42,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,103.6,109.1,45.7,100,47.6,52.4,14.7,24.5,16.9,completed,none,
FL-16207,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T08:15:00,2025-02-15T08:50:36,Nest_Delta,Kicukiro_Health_Center,23.1,supplies,diagnostic_test_kits,0.9,scheduled,102.3,96.7,35.6,100,57.6,42.4,7.7,10.2,16.5,completed,none,
FL-16208,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T07:35:00,2025-02-15T08:44:30,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,routine,105.6,99.1,69.5,97,33.4,63.6,7.8,10.5,13.5,completed,none,
FL-16209,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T11:20:00,2025-02-15T12:11:54,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,routine,104.4,114.6,51.9,97,40.2,56.8,16.8,23.7,16.0,completed,none,
FL-16210,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:15:00,2025-02-15T17:01:54,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,99.1,103.0,46.9,98,44.3,53.7,17.7,22.0,16.4,completed,none,
FL-16211,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:00:00,2025-02-15T16:50:06,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,scheduled,101.4,98.4,50.1,100,49.1,50.9,17.7,22.0,16.4,completed,none,
FL-16212,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T16:40:00,2025-02-15T17:34:12,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,urgent,99.4,104.8,54.2,99,42.1,56.9,17.7,22.0,16.4,completed,none,
FL-16213,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-02-15,2025-02-15T14:25:00,2025-02-15T14:59:54,Nest_Delta,Kicukiro_Health_Center,23.1,medication,antiretroviral_supply,1.05,routine,99.5,105.9,34.9,97,46.2,50.8,15.1,21.5,14.7,completed,none,
