snapshot_date,drone_id,battery_pack_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_2_vibration_mm_s,motor_2_temperature_c,tether_descent_motor_current_a,parachute_release_test_ms,gps_module_health,maintenance_status
2025-02-25,ZIP-027,94.0,284,12.5,1.13,44.3,5.36,140.0,nominal,operational
2025-02-25,ZIP-028,94.0,287,13.3,0.98,44.0,5.7,137.0,nominal,operational
2025-02-25,ZIP-029,94.5,290,19.0,1.16,44.6,5.82,121.0,nominal,operational
2025-02-25,ZIP-030,94.2,203,16.5,0.88,42.5,5.6,94.0,nominal,operational
2025-02-26,ZIP-001,94.1,208,18.7,0.85,42.9,5.83,110.0,nominal,operational
2025-02-26,ZIP-002,94.4,211,28.6,1.1,42.7,5.97,121.0,nominal,operational
2025-02-26,ZIP-003,94.6,214,36.6,1.17,44.8,6.19,132.0,nominal,operational
2025-02-26,ZIP-004,94.5,217,32.4,1.02,43.7,5.74,170.0,nominal,operational
2025-02-26,ZIP-005,99.1,220,15.0,1.22,44.2,5.47,127.0,nominal,operational
2025-02-26,ZIP-006,93.9,223,18.0,1.01,40.7,5.69,154.0,nominal,operational
2025-02-26,ZIP-007,93.9,226,15.9,1.03,43.8,5.46,102.0,nominal,operational
2025-02-26,ZIP-008,93.7,229,25.8,1.01,43.9,5.58,110.0,nominal,operational
2025-02-26,ZIP-009,93.8,232,24.0,1.16,44.2,5.33,119.0,nominal,operational
2025-02-26,ZIP-010,93.8,235,18.4,0.94,42.0,5.57,114.0,nominal,operational
2025-02-26,ZIP-011,94.5,238,24.0,0.97,45.5,6.02,128.0,nominal,operational
2025-02-26,ZIP-012,94.0,241,15.8,1.1,43.8,5.81,91.0,nominal,operational
2025-02-26,ZIP-013,93.0,244,25.7,0.82,45.0,5.54,126.0,nominal,operational
2025-02-26,ZIP-014,94.4,247,19.1,1.22,44.4,5.92,96.0,nominal,operational
2025-02-26,ZIP-015,94.6,250,22.3,0.92,43.8,6.05,135.0,nominal,operational
2025-02-26,ZIP-016,94.0,253,21.1,0.81,43.2,5.38,142.0,nominal,operational
2025-02-26,ZIP-017,94.0,256,21.9,1.07,41.7,5.65,118.0,nominal,operational
2025-02-26,ZIP-018,93.5,259,21.4,0.84,44.6,5.97,119.0,nominal,operational
2025-02-26,ZIP-019,94.4,262,9.7,1.11,43.5,5.73,119.0,nominal,operational
2025-02-26,ZIP-020,94.2,265,16.9,0.98,44.9,6.2,141.0,nominal,operational
2025-02-26,ZIP-021,93.6,268,20.7,1.17,45.4,5.61,101.0,nominal,operational
2025-02-26,ZIP-022,94.2,271,16.2,0.97,43.6,5.56,132.0,nominal,operational
2025-02-26,ZIP-023,94.3,274,20.3,0.82,43.5,5.74,132.0,nominal,operational
2025-02-26,ZIP-024,94.1,277,19.6,0.95,44.5,5.87,133.0,nominal,operational
2025-02-26,ZIP-025,94.3,280,20.0,1.06,44.2,5.82,128.0,nominal,operational
2025-02-26,ZIP-026,93.8,283,14.6,0.95,44.1,5.7,99.0,nominal,operational
2025-02-26,ZIP-027,93.9,286,20.0,0.86,43.4,5.96,110.0,nominal,operational
2025-02-26,ZIP-028,94.4,289,16.0,0.93,44.3,5.85,123.0,nominal,operational
2025-02-26,ZIP-029,94.7,292,22.7,1.09,46.0,5.77,159.0,nominal,operational
2025-02-26,ZIP-030,93.8,205,24.6,1.05,43.2,5.58,156.0,nominal,operational
2025-02-27,ZIP-001,94.3,209,25.0,1.22,43.4,5.93,93.0,nominal,operational
2025-02-27,ZIP-002,93.6,212,31.9,0.99,43.5,5.83,106.0,nominal,operational
2025-02-27,ZIP-003,94.3,215,35.3,1.13,44.6,5.97,102.0,nominal,operational
2025-02-27,ZIP-004,93.8,218,18.2,0.94,42.7,5.61,135.0,nominal,operational
2025-02-27,ZIP-005,98.8,221,15.1,1.19,45.9,6.16,138.0,nominal,operational
2025-02-27,ZIP-006,94.4,224,15.1,1.22,43.5,5.94,109.0,nominal,operational
2025-02-27,ZIP-007,93.5,227,27.2,1.17,44.8,5.42,134.0,nominal,operational
2025-02-27,ZIP-008,94.3,230,22.7,1.22,45.4,5.88,122.0,nominal,operational
2025-02-27,ZIP-009,94.0,233,8,1.15,45.7,5.82,150.0,nominal,operational
2025-02-27,ZIP-010,93.6,236,21.9,1.01,43.8,5.76,130.0,nominal,operational
2025-02-27,ZIP-011,94.3,239,28.0,0.99,43.4,5.18,118.0,nominal,operational
2025-02-27,ZIP-012,93.6,242,26.4,1.08,44.3,6.1,118.0,nominal,operational
2025-02-27,ZIP-013,93.8,245,18.9,1.1,44.0,5.69,123.0,nominal,operational
2025-02-27,ZIP-014,93.2,248,31.7,1.03,45.6,6.01,127.0,nominal,operational
2025-02-27,ZIP-015,93.2,251,19.3,1.1,43.3,6.0,141.0,nominal,operational
2025-02-27,ZIP-016,93.4,254,17.3,1.1,44.6,5.38,86.0,nominal,operational
2025-02-27,ZIP-017,93.8,257,16.2,1.13,45.4,5.65,118.0,nominal,operational
2025-02-27,ZIP-018,94.1,260,25.9,1.31,46.4,5.94,108.0,nominal,operational
2025-02-27,ZIP-019,94.4,263,21.2,1.19,46.6,6.32,125.0,nominal,operational
2025-02-27,ZIP-020,94.0,266,20.1,1.23,43.6,5.74,117.0,nominal,operational
2025-02-27,ZIP-021,94.4,269,19.6,0.78,43.0,5.84,124.0,nominal,operational
2025-02-27,ZIP-022,93.6,272,16.2,0.94,44.4,5.99,124.0,nominal,operational
2025-02-27,ZIP-023,93.9,275,19.7,1.09,42.7,6.17,72.0,nominal,operational
2025-02-27,ZIP-024,94.0,278,17.5,1.03,45.3,6.0,128.0,nominal,operational
2025-02-27,ZIP-025,94.2,281,25.6,0.92,44.9,5.77,99.0,nominal,operational
2025-02-27,ZIP-026,94.2,284,16.9,1.08,43.9,5.83,100.0,nominal,operational
2025-02-27,ZIP-027,93.8,287,22.3,1.06,45.5,5.48,114.0,nominal,operational
2025-02-27,ZIP-028,94.7,290,24.9,0.96,43.9,5.7,105.0,nominal,operational
2025-02-27,ZIP-029,93.7,293,17.5,1.02,45.4,5.43,124.0,nominal,operational
2025-02-27,ZIP-030,94.6,206,20.9,1.13,45.4,6.16,108.0,nominal,operational
2025-02-28,ZIP-001,94.2,211,17.6,1.19,44.7,5.59,132.0,nominal,operational
2025-02-28,ZIP-002,94.1,214,24.3,0.99,43.6,5.77,113.0,nominal,operational
2025-02-28,ZIP-003,94.6,217,13.8,1.32,45.9,6.18,148.0,nominal,operational
2025-02-28,ZIP-004,93.8,220,27.6,1.18,43.6,5.88,107.0,nominal,operational
2025-02-28,ZIP-005,98.9,223,18.6,1.27,45.2,5.77,95.0,nominal,operational
2025-02-28,ZIP-006,94.4,226,26.3,1.09,45.2,5.82,96.0,nominal,operational
2025-02-28,ZIP-007,93.5,229,14.3,1.04,42.9,5.92,101.0,nominal,operational
2025-02-28,ZIP-008,94.0,232,17.0,1.17,44.2,5.41,138.0,nominal,operational
2025-02-28,ZIP-009,94.5,235,19.6,1.21,44.1,5.69,129.0,nominal,operational
2025-02-28,ZIP-010,93.0,238,19.0,0.89,43.8,5.58,117.0,nominal,operational
2025-02-28,ZIP-011,93.8,241,19.3,1.14,44.3,5.87,120.0,nominal,operational
2025-02-28,ZIP-012,93.6,244,18.5,1.05,44.2,5.67,144.0,nominal,operational
2025-02-28,ZIP-013,94.0,247,22.2,1.09,42.8,5.93,108.0,nominal,operational
2025-02-28,ZIP-014,94.4,250,11.3,1.2,44.6,7.18,143.0,nominal,monitoring
2025-02-28,ZIP-015,94.0,253,15.7,0.92,43.7,5.68,117.0,nominal,operational
2025-02-28,ZIP-016,93.8,256,12.9,0.83,42.9,5.68,118.0,nominal,operational
2025-02-28,ZIP-017,93.7,259,29.0,1.01,43.7,5.78,92.0,nominal,operational
2025-02-28,ZIP-018,93.8,262,14.1,0.95,45.5,5.96,137.0,nominal,operational
2025-02-28,ZIP-019,94.4,265,17.4,1.23,44.8,5.87,139.0,nominal,operational
2025-02-28,ZIP-020,93.4,268,26.1,1.22,44.0,6.07,141.0,nominal,operational
2025-02-28,ZIP-021,94.0,271,18.1,1.18,43.2,5.66,113.0,nominal,operational
2025-02-28,ZIP-022,93.4,274,16.8,1.05,44.4,5.8,128.0,nominal,operational
2025-02-28,ZIP-023,93.7,277,30.5,0.87,43.6,5.47,96.0,nominal,operational
2025-02-28,ZIP-024,94.2,280,23.8,1.11,44.7,6.03,119.0,nominal,operational
2025-02-28,ZIP-025,93.8,283,17.6,0.98,42.8,5.85,138.0,nominal,operational
2025-02-28,ZIP-026,94.4,286,19.1,0.77,42.5,6.13,173.0,nominal,operational
2025-02-28,ZIP-027,94.0,289,15.9,0.94,43.2,5.88,112.0,nominal,operational
2025-02-28,ZIP-028,93.6,292,20.8,1.11,44.2,5.87,119.0,nominal,operational
2025-02-28,ZIP-029,94.4,295,25.3,1.19,43.7,6.18,110.0,nominal,operational
2025-02-28,ZIP-030,93.1,208,14.1,0.77,44.1,5.72,136.0,nominal,operational
2025-03-01,ZIP-001,93.4,213,28.7,1.17,45.5,5.85,113.0,nominal,operational
2025-03-01,ZIP-002,93.9,216,24.2,0.95,43.1,5.89,110.0,nominal,operational
2025-03-01,ZIP-003,94.0,219,15.6,1.16,43.4,5.63,132.0,nominal,operational
2025-03-01,ZIP-004,93.9,222,19.9,0.93,44.4,5.5,105.0,nominal,operational
2025-03-01,ZIP-005,98.9,225,17.8,1.17,43.4,5.49,89.0,nominal,operational
2025-03-01,ZIP-006,94.6,228,22.3,0.87,43.9,5.81,149.0,nominal,operational
2025-03-01,ZIP-007,93.5,231,20.3,1.04,43.3,5.8,77.0,nominal,operational
2025-03-01,ZIP-008,94.3,234,26.4,0.96,42.9,5.92,154.0,nominal,operational
2025-03-01,ZIP-009,93.6,237,8.2,1.06,43.0,5.75,128.0,nominal,operational
2025-03-01,ZIP-010,94.1,240,29.9,1.17,45.9,5.91,123.0,nominal,operational
2025-03-01,ZIP-011,93.4,243,21.6,1.13,43.4,5.48,117.0,nominal,operational
2025-03-01,ZIP-012,94.0,246,19.4,1.25,44.9,5.43,131.0,nominal,operational
2025-03-01,ZIP-013,93.5,249,11.5,0.9,43.4,5.64,115.0,nominal,operational
2025-03-01,ZIP-014,93.4,252,13.8,0.87,43.4,6.96,133.0,nominal,monitoring
2025-03-01,ZIP-015,94.4,255,17.4,1.28,46.0,5.81,114.0,nominal,operational
2025-03-01,ZIP-016,93.2,258,14.2,0.75,42.3,5.7,118.0,nominal,operational
2025-03-01,ZIP-017,93.8,261,23.3,1.4,44.4,5.67,113.0,nominal,operational
2025-03-01,ZIP-018,94.0,264,23.0,0.91,43.3,5.84,94.0,nominal,operational
2025-03-01,ZIP-019,94.4,267,19.8,0.87,44.0,5.87,128.0,nominal,operational
2025-03-01,ZIP-020,94.3,270,18.7,1.32,44.3,5.47,130.0,nominal,operational
2025-03-01,ZIP-021,93.8,273,22.6,0.88,43.7,5.97,100.0,nominal,operational
2025-03-01,ZIP-022,93.9,276,16.3,1.02,44.8,5.6,104.0,nominal,operational
2025-03-01,ZIP-023,94.1,279,10.8,0.92,43.4,5.56,120.0,nominal,operational
2025-03-01,ZIP-024,94.4,282,21.2,0.99,44.4,5.77,99.0,nominal,operational
2025-03-01,ZIP-025,94.2,285,15.2,0.91,44.0,5.79,114.0,nominal,operational
2025-03-01,ZIP-026,94.2,288,19.0,0.96,43.6,5.66,130.0,nominal,operational
2025-03-01,ZIP-027,93.8,291,21.5,0.89,44.9,5.77,118.0,nominal,operational
2025-03-01,ZIP-028,94.2,294,19.3,0.99,45.5,5.5,130.0,nominal,operational
2025-03-01,ZIP-029,93.7,297,16.4,0.92,45.6,5.7,106.0,nominal,operational
2025-03-01,ZIP-030,93.8,210,18.1,1.18,43.2,5.87,137.0,nominal,operational
2025-03-02,ZIP-001,94.1,215,11.7,0.96,46.3,5.89,157.0,nominal,operational
2025-03-02,ZIP-002,94.1,218,14.8,1.05,43.4,5.8,123.0,nominal,operational
2025-03-02,ZIP-003,93.5,221,30.3,0.96,44.9,5.55,116.0,nominal,operational
2025-03-02,ZIP-004,93.9,224,18.3,1.04,43.9,5.12,103.0,nominal,operational
2025-03-02,ZIP-005,98.7,227,16.7,1.17,44.3,5.58,134.0,nominal,operational
2025-03-02,ZIP-006,93.4,230,20.4,1.12,43.3,5.5,104.0,nominal,operational
2025-03-02,ZIP-007,93.5,233,13.3,1.15,44.9,5.8,116.0,nominal,operational
2025-03-02,ZIP-008,94.5,236,14.4,0.99,44.2,6.18,136.0,nominal,operational
2025-03-02,ZIP-009,93.9,239,25.8,1.09,44.8,5.86,138.0,nominal,operational
2025-03-02,ZIP-010,93.8,242,16.8,1.18,44.3,5.83,96.0,nominal,operational
2025-03-02,ZIP-011,94.6,245,23.6,1.03,44.5,5.91,122.0,nominal,operational
2025-03-02,ZIP-012,94.1,248,16.4,1.16,45.0,5.72,129.0,nominal,operational
2025-03-02,ZIP-013,93.0,251,19.6,1.09,43.6,5.74,136.0,nominal,operational
2025-03-02,ZIP-014,93.7,254,24.9,0.82,44.1,7.16,112.0,nominal,monitoring
2025-03-02,ZIP-015,93.8,257,27.6,0.77,43.4,5.77,90.0,nominal,operational
2025-03-02,ZIP-016,93.5,260,13.1,0.97,45.2,5.7,115.0,nominal,operational
2025-03-02,ZIP-017,93.6,263,25.5,0.98,44.1,5.95,123.0,nominal,operational
2025-03-02,ZIP-018,94.1,266,24.3,1.14,45.9,5.86,111.0,nominal,operational
2025-03-02,ZIP-019,93.7,269,18.6,1.1,43.6,5.78,127.0,nominal,operational
2025-03-02,ZIP-020,93.4,272,10.8,0.98,44.5,6.21,119.0,nominal,operational
2025-03-02,ZIP-021,93.9,275,15.3,1.13,44.8,5.78,119.0,nominal,operational
2025-03-02,ZIP-022,94.2,278,26.6,1.18,43.3,5.81,116.0,nominal,operational
2025-03-02,ZIP-023,94.0,281,20.6,1.04,44.9,5.89,163.0,nominal,operational
2025-03-02,ZIP-024,94.0,284,14.1,1.1,43.7,6.21,113.0,nominal,operational
2025-03-02,ZIP-025,94.4,287,26.4,1.1,44.7,5.48,136.0,nominal,operational
2025-03-02,ZIP-026,93.9,290,14.8,1.0,44.8,5.66,141.0,nominal,operational
2025-03-02,ZIP-027,93.7,293,24.5,1.19,43.7,5.96,90.0,nominal,operational
2025-03-02,ZIP-028,93.7,296,20.1,1.01,43.4,5.47,118.0,nominal,operational
2025-03-02,ZIP-029,93.0,299,19.4,1.1,43.6,6.02,97.0,nominal,operational
2025-03-02,ZIP-030,95.0,212,24.7,1.2,44.5,5.67,148.0,nominal,operational
2025-03-03,ZIP-001,93.9,216,22.1,0.92,43.4,5.5,104.0,nominal,operational
2025-03-03,ZIP-002,93.4,219,23.8,0.67,43.4,5.79,139.0,nominal,operational
2025-03-03,ZIP-003,94.2,222,18.1,0.91,44.6,6.18,140.0,nominal,operational
2025-03-03,ZIP-004,93.1,225,19.4,1.34,42.5,5.72,100.0,nominal,operational
2025-03-03,ZIP-005,98.6,228,17.1,1.17,45.8,5.95,80.0,nominal,operational
2025-03-03,ZIP-006,94.2,231,17.5,1.15,44.9,5.61,128.0,nominal,operational
2025-03-03,ZIP-007,93.7,234,24.0,0.99,43.4,6.1,136.0,nominal,operational
2025-03-03,ZIP-008,93.2,237,12.7,1.13,45.0,5.49,76.0,nominal,operational
2025-03-03,ZIP-009,93.9,240,20.1,0.77,45.5,6.03,115.0,nominal,operational
2025-03-03,ZIP-010,93.2,243,26.8,1.19,44.6,6.02,120.0,nominal,operational
2025-03-03,ZIP-011,93.9,246,21.2,1.18,43.6,5.97,117.0,nominal,operational
2025-03-03,ZIP-012,93.9,249,31.1,1.11,43.5,5.88,132.0,nominal,operational
2025-03-03,ZIP-013,94.3,252,23.7,0.94,44.0,5.79,128.0,nominal,operational
2025-03-03,ZIP-014,93.1,255,23.1,0.95,44.6,6.77,146.0,nominal,monitoring
2025-03-03,ZIP-015,93.7,258,21.9,1.3,44.1,5.69,129.0,nominal,operational
2025-03-03,ZIP-016,93.4,261,24.6,0.75,42.9,5.44,122.0,nominal,operational
2025-03-03,ZIP-017,94.2,264,17.1,0.97,44.3,5.77,99.0,nominal,operational
2025-03-03,ZIP-018,94.3,267,15.4,1.11,43.9,5.76,121.0,nominal,operational
2025-03-03,ZIP-019,94.2,270,16.5,1.14,44.1,5.65,125.0,nominal,operational
2025-03-03,ZIP-020,92.6,273,20.9,1.16,45.5,5.73,100.0,nominal,operational
2025-03-03,ZIP-021,93.4,276,22.2,0.73,43.8,5.78,108.0,nominal,operational
2025-03-03,ZIP-022,93.9,279,27.9,1.28,45.2,5.42,116.0,nominal,operational
2025-03-03,ZIP-023,94.5,282,30.0,0.97,44.6,5.63,154.0,nominal,operational
2025-03-03,ZIP-024,93.6,285,27.0,1.18,43.9,5.7,135.0,nominal,operational
2025-03-03,ZIP-025,94.6,288,21.0,1.22,44.8,6.13,123.0,nominal,operational
2025-03-03,ZIP-026,94.1,291,31.0,1.3,41.7,5.74,121.0,nominal,operational
2025-03-03,ZIP-027,94.5,294,22.7,1.1,44.3,5.91,124.0,nominal,operational
2025-03-03,ZIP-028,93.6,297,17.1,0.87,43.5,5.75,110.0,nominal,operational
2025-03-03,ZIP-029,93.6,300,16.2,1.1,43.3,5.48,107.0,nominal,operational
2025-03-03,ZIP-030,93.8,213,17.8,0.84,43.8,5.66,124.0,nominal,operational
2025-03-04,ZIP-001,94.2,218,14.6,1.27,45.5,5.87,144.0,nominal,operational
2025-03-04,ZIP-002,92.9,221,19.5,1.14,43.1,5.87,119.0,nominal,operational
2025-03-04,ZIP-003,93.3,224,14.5,1.2,45.3,6.09,126.0,nominal,operational
2025-03-04,ZIP-004,94.3,227,24.4,1.18,44.8,5.86,95.0,nominal,operational
2025-03-04,ZIP-005,99.0,230,18.1,1.3,43.8,6.1,139.0,nominal,operational
2025-03-04,ZIP-006,93.9,233,18.1,0.93,44.9,5.57,87.0,nominal,operational
2025-03-04,ZIP-007,94.4,236,18.5,0.98,42.9,5.76,122.0,nominal,operational
2025-03-04,ZIP-008,93.3,239,14.2,1.1,43.3,5.67,142.0,nominal,operational
2025-03-04,ZIP-009,94.6,242,20.2,1.16,44.5,5.56,111.0,nominal,operational
2025-03-04,ZIP-010,93.7,245,27.1,1.25,45.1,5.62,112.0,nominal,operational
2025-03-04,ZIP-011,94.3,248,24.9,1.01,43.3,5.61,107.0,nominal,operational
2025-03-04,ZIP-012,93.8,251,17.5,0.99,45.4,5.82,90.0,nominal,operational
2025-03-04,ZIP-013,94.1,254,17.0,1.12,43.8,5.92,95.0,nominal,operational
2025-03-04,ZIP-014,94.4,257,18.3,0.9,43.3,6.02,116.0,nominal,grounded
2025-03-04,ZIP-015,93.5,260,22.1,1.24,43.0,5.66,123.0,nominal,operational
2025-03-04,ZIP-016,93.5,263,19.4,1.23,47.0,5.53,135.0,nominal,operational
2025-03-04,ZIP-017,94.3,266,13.1,1.01,44.2,5.85,73.0,nominal,operational
2025-03-04,ZIP-018,94.0,269,23.4,1.17,43.2,5.93,153.0,nominal,operational
2025-03-04,ZIP-019,93.6,272,18.0,1.01,44.3,5.92,120.0,nominal,operational
2025-03-04,ZIP-020,93.8,275,23.1,0.72,44.9,5.98,147.0,nominal,operational
2025-03-04,ZIP-021,93.7,278,16.8,0.98,44.8,6.1,124.0,nominal,operational
2025-03-04,ZIP-022,93.3,281,13.6,0.99,43.6,5.62,103.0,nominal,operational
2025-03-04,ZIP-023,94.0,284,27.1,1.1,44.2,5.92,102.0,nominal,operational
2025-03-04,ZIP-024,93.7,287,19.5,0.95,44.1,5.62,115.0,nominal,operational
2025-03-04,ZIP-025,93.3,290,25.5,1.06,43.9,6.04,89.0,nominal,operational
2025-03-04,ZIP-026,93.7,293,16.2,1.2,43.8,6.12,117.0,nominal,operational
2025-03-04,ZIP-027,94.2,296,18.7,0.9,45.5,5.74,117.0,nominal,operational
2025-03-04,ZIP-028,93.9,299,24.5,1.21,46.1,5.73,127.0,nominal,operational
2025-03-04,ZIP-029,93.5,302,15.4,1.0,44.6,5.49,120.0,nominal,operational
2025-03-04,ZIP-030,93.8,215,22.4,0.94,45.0,6.04,88.0,nominal,operational
2025-03-05,ZIP-001,94.1,220,20.2,1.14,42.4,5.83,127.0,nominal,operational
2025-03-05,ZIP-002,93.4,223,25.0,1.2,43.9,5.87,140.0,nominal,operational
2025-03-05,ZIP-003,94.9,226,21.7,1.28,45.6,5.45,107.0,nominal,operational
2025-03-05,ZIP-004,93.9,229,21.2,0.81,44.4,5.59,110.0,nominal,operational
2025-03-05,ZIP-005,98.8,232,19.1,1.18,45.9,5.79,87.0,nominal,operational
2025-03-05,ZIP-006,94.4,235,15.8,0.89,45.1,5.77,98.0,nominal,operational
2025-03-05,ZIP-007,94.4,238,22.1,0.97,44.0,5.96,129.0,nominal,operational
2025-03-05,ZIP-008,93.6,241,24.8,1.0,45.7,5.87,112.0,nominal,operational
2025-03-05,ZIP-009,93.7,244,17.6,1.06,45.0,6.04,109.0,nominal,operational
2025-03-05,ZIP-010,94.1,247,22.7,1.24,45.8,5.55,111.0,nominal,operational
2025-03-05,ZIP-011,93.9,250,17.5,0.87,43.6,5.79,109.0,nominal,operational
2025-03-05,ZIP-012,93.0,253,30.0,0.97,43.5,5.74,126.0,nominal,operational
2025-03-05,ZIP-013,94.0,256,16.9,0.97,44.3,5.87,126.0,nominal,operational
2025-03-05,ZIP-014,94.1,259,20.6,1.12,45.2,5.41,127.0,nominal,grounded
2025-03-05,ZIP-015,93.9,262,19.6,1.01,44.2,5.72,120.0,nominal,operational
2025-03-05,ZIP-016,94.3,265,21.2,0.85,44.2,5.58,129.0,nominal,operational
2025-03-05,ZIP-017,94.1,268,13.8,1.07,43.0,5.86,111.0,nominal,operational
2025-03-05,ZIP-018,94.1,271,23.8,1.17,46.2,5.68,108.0,nominal,operational
2025-03-05,ZIP-019,94.1,274,21.6,1.17,43.9,6.01,113.0,nominal,operational
2025-03-05,ZIP-020,93.9,277,24.1,0.78,42.8,5.82,114.0,nominal,operational
2025-03-05,ZIP-021,94.2,280,28.8,1.1,44.1,5.51,120.0,nominal,operational
2025-03-05,ZIP-022,92.6,283,22.9,1.14,44.1,5.93,113.0,nominal,operational
2025-03-05,ZIP-023,94.1,286,20.4,1.12,45.2,5.79,83.0,nominal,operational
2025-03-05,ZIP-024,94.2,289,24.2,1.25,44.9,5.96,137.0,nominal,operational
2025-03-05,ZIP-025,93.9,292,21.0,1.27,43.0,5.49,128.0,nominal,operational
2025-03-05,ZIP-026,93.5,295,24.9,1.05,45.8,5.91,119.0,nominal,operational
2025-03-05,ZIP-027,93.1,298,20.6,0.91,44.6,5.89,125.0,nominal,operational
2025-03-05,ZIP-028,93.6,301,29.6,1.08,42.6,5.64,98.0,nominal,operational
2025-03-05,ZIP-029,94.4,304,21.3,1.02,45.9,6.14,112.0,nominal,operational
2025-03-05,ZIP-030,93.5,217,16.2,1.34,43.6,5.95,108.0,nominal,operational
2025-03-06,ZIP-001,94.1,221,22.4,0.98,43.0,6.11,106.0,nominal,operational
2025-03-06,ZIP-002,94.0,224,17.0,1.31,46.9,5.95,73.0,nominal,operational
2025-03-06,ZIP-003,93.7,227,26.2,1.04,43.0,5.56,141.0,nominal,operational
2025-03-06,ZIP-004,93.8,230,25.2,0.9,42.5,5.76,116.0,nominal,operational
2025-03-06,ZIP-005,98.6,233,16.1,0.82,44.0,5.83,129.0,nominal,operational
2025-03-06,ZIP-006,94.3,236,22.0,1.27,45.8,6.01,122.0,nominal,operational
2025-03-06,ZIP-007,94.0,239,19.7,1.06,43.7,6.15,107.0,nominal,operational
2025-03-06,ZIP-008,93.7,242,13.0,0.89,43.0,6.11,167.0,nominal,operational
2025-03-06,ZIP-009,93.9,245,19.6,1.05,46.7,6.01,166.0,nominal,operational
2025-03-06,ZIP-010,93.7,248,18.5,1.19,43.1,5.54,96.0,nominal,operational
2025-03-06,ZIP-011,94.6,251,24.0,0.99,45.5,6.03,109.0,nominal,operational
2025-03-06,ZIP-012,93.2,254,25.8,0.88,46.2,5.42,114.0,nominal,operational
2025-03-06,ZIP-013,93.0,257,16.8,1.02,44.7,5.73,115.0,nominal,operational
2025-03-06,ZIP-014,94.2,260,24.0,1.29,44.1,5.63,98.0,nominal,operational
2025-03-06,ZIP-015,94.5,263,18.0,1.13,44.3,5.8,105.0,nominal,operational
2025-03-06,ZIP-016,94.1,266,21.8,1.07,42.2,5.93,111.0,nominal,operational
2025-03-06,ZIP-017,94.0,269,13.9,1.08,44.2,5.85,76.0,nominal,operational
2025-03-06,ZIP-018,93.5,272,23.7,1.18,44.6,5.85,127.0,nominal,operational
2025-03-06,ZIP-019,93.2,275,15.7,0.96,44.9,5.98,111.0,nominal,operational
2025-03-06,ZIP-020,93.7,278,21.5,1.12,42.1,5.64,145.0,nominal,operational
2025-03-06,ZIP-021,93.9,281,21.2,1.2,44.6,6.26,141.0,nominal,operational
2025-03-06,ZIP-022,94.0,284,19.3,1.04,44.2,6.16,114.0,nominal,operational
2025-03-06,ZIP-023,93.4,287,14.5,1.02,44.2,6.01,124.0,nominal,operational
2025-03-06,ZIP-024,93.4,290,23.5,1.04,44.6,6.26,127.0,nominal,operational
2025-03-06,ZIP-025,93.7,293,18.6,1.21,44.1,6.1,111.0,nominal,operational
2025-03-06,ZIP-026,94.1,296,11.4,1.19,45.7,5.75,144.0,nominal,operational
2025-03-06,ZIP-027,93.6,299,15.3,1.13,43.9,5.65,85.0,nominal,operational
2025-03-06,ZIP-028,93.6,302,16.9,0.9,45.2,5.82,98.0,nominal,operational
2025-03-06,ZIP-029,93.2,305,17.4,1.25,44.0,5.57,120.0,nominal,operational
2025-03-06,ZIP-030,93.4,218,23.1,0.95,43.5,5.58,100.0,nominal,operational
2025-03-07,ZIP-001,94.0,223,14.1,1.06,46.1,5.77,143.0,nominal,operational
2025-03-07,ZIP-002,93.8,226,17.6,1.08,45.3,6.02,109.0,nominal,operational
2025-03-07,ZIP-003,93.5,229,19.3,0.89,44.5,5.56,132.0,nominal,operational
2025-03-07,ZIP-004,93.3,232,21.7,1.0,44.7,5.44,110.0,nominal,operational
2025-03-07,ZIP-005,99.1,235,19.8,1.2,44.7,5.98,87.0,nominal,operational
2025-03-07,ZIP-006,93.7,238,22.7,1.07,44.9,5.59,116.0,nominal,operational
2025-03-07,ZIP-007,92.8,241,16.1,1.11,43.9,5.62,127.0,nominal,operational
2025-03-07,ZIP-008,93.7,244,16.8,1.02,45.6,5.91,156.0,nominal,operational
2025-03-07,ZIP-009,93.7,247,17.2,1.25,45.1,5.88,103.0,nominal,operational
2025-03-07,ZIP-010,93.9,250,22.3,1.32,46.4,5.74,110.0,nominal,operational
2025-03-07,ZIP-011,94.2,253,11.0,0.98,43.4,5.79,110.0,nominal,operational
2025-03-07,ZIP-012,93.8,256,11.5,1.07,43.2,6.09,133.0,nominal,operational
2025-03-07,ZIP-013,93.6,259,21.8,0.92,45.7,5.93,97.0,nominal,operational
2025-03-07,ZIP-014,94.0,262,18.9,0.96,43.4,5.88,130.0,nominal,operational
2025-03-07,ZIP-015,93.3,265,26.7,1.14,43.9,5.74,124.0,nominal,operational
2025-03-07,ZIP-016,93.2,268,15.0,1.35,46.9,5.98,103.0,nominal,operational
2025-03-07,ZIP-017,93.2,271,15.7,0.97,45.1,6.2,118.0,nominal,operational
2025-03-07,ZIP-018,93.8,274,20.3,1.0,42.8,5.32,171.0,nominal,operational
2025-03-07,ZIP-019,94.1,277,16.4,0.84,43.4,6.11,140.0,nominal,operational
2025-03-07,ZIP-020,93.9,280,16.9,1.0,44.7,6.16,95.0,nominal,operational
2025-03-07,ZIP-021,93.3,283,17.3,0.86,41.9,5.65,139.0,nominal,operational
