order_id,requested_at,flight_id,origin_hub,destination,clinical_category,urgency,requested_item,payload_weight_kg,service_level_minutes,order_status
ORD-06467,2025-02-17T09:06:00,FL-16466,Nest_Gamma,Musanze_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06468,2025-02-17T08:02:00,FL-16467,Nest_Gamma,Rubavu_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-06469,2025-02-17T13:19:00,FL-16468,Nest_Gamma,Musanze_Clinic,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-06470,2025-02-17T18:18:00,FL-16469,Nest_Gamma,Rubavu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06471,2025-02-17T10:32:00,FL-16470,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06472,2025-02-17T15:05:00,FL-16471,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06473,2025-02-17T15:21:00,FL-16472,Nest_Gamma,Nyabihu_Clinic,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-06474,2025-02-17T13:20:00,FL-16473,Nest_Gamma,Rubavu_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06475,2025-02-17T09:54:00,FL-16474,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06476,2025-02-17T14:01:00,FL-16475,Nest_Delta,Mageragere_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06477,2025-02-17T14:06:00,FL-16476,Nest_Delta,Mageragere_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-06478,2025-02-17T10:11:00,FL-16477,Nest_Delta,Gicumbi_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06479,2025-02-17T11:07:00,FL-16478,Nest_Delta,Mageragere_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06480,2025-02-17T12:57:00,FL-16479,Nest_Delta,Gicumbi_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06481,2025-02-17T13:23:00,FL-16480,Nest_Delta,Gicumbi_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06482,2025-02-17T08:12:00,FL-16481,Nest_Delta,Mageragere_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06483,2025-02-17T09:01:00,FL-16482,Nest_Delta,Kicukiro_Health_Center,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06484,2025-02-17T08:08:00,FL-16483,Nest_Delta,Gicumbi_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06485,2025-02-17T16:52:00,FL-16484,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06486,2025-02-17T12:28:00,FL-16485,Nest_Delta,Mageragere_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06487,2025-02-17T09:58:00,FL-16486,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06488,2025-02-17T07:26:00,FL-16487,Nest_Delta,Mageragere_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06489,2025-02-17T11:07:00,FL-16488,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06490,2025-02-17T08:09:00,FL-16489,Nest_Delta,Gicumbi_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06491,2025-02-17T04:25:00,FL-16490,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06492,2025-02-17T08:50:00,FL-16491,Nest_Delta,Rulindo_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06493,2025-02-17T12:25:00,FL-16492,Nest_Delta,Kicukiro_Health_Center,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06494,2025-02-17T18:19:00,FL-16493,Nest_Delta,Gicumbi_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06495,2025-02-17T07:11:00,FL-16494,Nest_Delta,Mageragere_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-06496,2025-02-17T06:51:00,FL-16495,Nest_Delta,Kicukiro_Health_Center,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06497,2025-02-17T10:27:00,FL-16496,Nest_Delta,Gicumbi_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06498,2025-02-17T14:13:00,FL-16497,Nest_Delta,Mageragere_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06499,2025-02-17T10:57:00,FL-16498,Nest_Delta,Kicukiro_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06500,2025-02-17T13:15:00,FL-16499,Nest_Delta,Mageragere_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06501,2025-02-17T14:01:00,FL-16500,Nest_Delta,Gicumbi_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06502,2025-02-17T07:19:00,FL-16501,Nest_Delta,Rulindo_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06503,2025-02-17T09:10:00,FL-16502,Nest_Delta,Rulindo_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06504,2025-02-17T12:34:00,FL-16503,Nest_Delta,Kicukiro_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06505,2025-02-17T15:46:00,FL-16504,Nest_Delta,Kicukiro_Health_Center,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06506,2025-02-17T06:49:00,FL-16505,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06507,2025-02-17T08:01:00,FL-16506,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06508,2025-02-17T06:21:00,FL-16507,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-06509,2025-02-17T11:32:00,FL-16508,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06510,2025-02-18T15:08:00,FL-16509,Nest_Alpha,Bugesera_Health_Post,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06511,2025-02-18T11:40:00,FL-16510,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06512,2025-02-18T09:59:00,FL-16511,Nest_Alpha,Ngoma_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06513,2025-02-18T09:35:00,FL-16512,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06514,2025-02-18T06:34:00,FL-16513,Nest_Alpha,Kayonza_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06515,2025-02-18T04:15:00,FL-16514,Nest_Alpha,Kabuga_Health_Center,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06516,2025-02-18T18:05:00,FL-16515,Nest_Alpha,Kabuga_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-06517,2025-02-18T16:50:00,FL-16516,Nest_Alpha,Kabuga_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06518,2025-02-18T09:01:00,FL-16517,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,reassigned_or_delayed
ORD-06519,2025-02-18T06:48:00,FL-16518,Nest_Alpha,Kigali_East_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06520,2025-02-18T09:53:00,FL-16519,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06521,2025-02-18T08:15:00,FL-16520,Nest_Alpha,Bugesera_Health_Post,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06522,2025-02-18T14:25:00,FL-16521,Nest_Alpha,Bugesera_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06523,2025-02-18T12:42:00,FL-16522,Nest_Alpha,Kabuga_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06524,2025-02-18T08:05:00,FL-16523,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06525,2025-02-18T15:56:00,FL-16524,Nest_Alpha,Kayonza_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06526,2025-02-18T10:20:00,FL-16525,Nest_Alpha,Bugesera_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06527,2025-02-18T15:29:00,FL-16526,Nest_Alpha,Bugesera_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06528,2025-02-18T13:15:00,FL-16527,Nest_Alpha,Ngoma_Health_Post,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06529,2025-02-18T13:21:00,FL-16528,Nest_Alpha,Ngoma_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06530,2025-02-18T09:03:00,FL-16529,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-06531,2025-02-18T16:00:00,FL-16530,Nest_Alpha,Kabuga_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06532,2025-02-18T15:57:00,FL-16531,Nest_Alpha,Kigali_East_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06533,2025-02-18T10:41:00,FL-16532,Nest_Alpha,Bugesera_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06534,2025-02-18T12:43:00,FL-16533,Nest_Alpha,Ngoma_Health_Post,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06535,2025-02-18T05:31:00,FL-16534,Nest_Alpha,Kigali_East_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06536,2025-02-18T08:56:00,FL-16535,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06537,2025-02-18T06:35:00,FL-16536,Nest_Alpha,Ngoma_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06538,2025-02-18T12:57:00,FL-16537,Nest_Alpha,Kayonza_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06539,2025-02-18T14:26:00,FL-16538,Nest_Alpha,Kayonza_Clinic,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-06540,2025-02-18T09:38:00,FL-16539,Nest_Alpha,Rwamagana_Clinic,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-06541,2025-02-18T06:58:00,FL-16540,Nest_Alpha,Bugesera_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06542,2025-02-18T15:03:00,FL-16541,Nest_Alpha,Ngoma_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06543,2025-02-18T04:35:00,FL-16542,Nest_Alpha,Bugesera_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06544,2025-02-18T17:46:00,FL-16543,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06545,2025-02-18T07:26:00,FL-16544,Nest_Beta,Huye_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06546,2025-02-18T07:41:00,FL-16545,Nest_Beta,Kamonyi_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-06547,2025-02-18T14:44:00,FL-16546,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06548,2025-02-18T15:43:00,FL-16547,Nest_Beta,Huye_District_Hospital,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-06549,2025-02-18T14:43:00,FL-16548,Nest_Beta,Nyanza_District_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06550,2025-02-18T09:47:00,FL-16549,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06551,2025-02-18T06:39:00,FL-16550,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06552,2025-02-18T15:54:00,FL-16551,Nest_Beta,Huye_District_Hospital,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06553,2025-02-18T07:46:00,FL-16552,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06554,2025-02-18T07:56:00,FL-16553,Nest_Beta,Huye_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06555,2025-02-18T16:27:00,FL-16554,Nest_Beta,Nyanza_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06556,2025-02-18T08:42:00,FL-16555,Nest_Beta,Huye_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06557,2025-02-18T10:45:00,FL-16556,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06558,2025-02-18T08:59:00,FL-16557,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06559,2025-02-18T05:18:00,FL-16558,Nest_Beta,Nyanza_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06560,2025-02-18T07:38:00,FL-16559,Nest_Beta,Huye_District_Hospital,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-06561,2025-02-18T04:57:00,FL-16560,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06562,2025-02-18T11:57:00,FL-16561,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06563,2025-02-18T14:52:00,FL-16562,Nest_Beta,Gisagara_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06564,2025-02-18T16:13:00,FL-16563,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06565,2025-02-18T17:55:00,FL-16564,Nest_Beta,Huye_District_Hospital,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06566,2025-02-18T06:06:00,FL-16565,Nest_Beta,Kamonyi_Health_Center,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06567,2025-02-18T07:10:00,FL-16566,Nest_Beta,Huye_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06568,2025-02-18T12:19:00,FL-16567,Nest_Beta,Huye_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06569,2025-02-18T14:52:00,FL-16568,Nest_Beta,Nyanza_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06570,2025-02-18T05:12:00,FL-16569,Nest_Beta,Huye_District_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06571,2025-02-18T13:22:00,FL-16570,Nest_Beta,Nyanza_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06572,2025-02-18T09:23:00,FL-16571,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06573,2025-02-18T09:35:00,FL-16572,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06574,2025-02-18T08:15:00,FL-16573,Nest_Gamma,Nyabihu_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06575,2025-02-18T12:09:00,FL-16574,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06576,2025-02-18T11:35:00,FL-16575,Nest_Gamma,Musanze_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-06577,2025-02-18T07:52:00,FL-16576,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06578,2025-02-18T12:55:00,FL-16577,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06579,2025-02-18T13:12:00,FL-16578,Nest_Gamma,Rubavu_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06580,2025-02-18T11:44:00,FL-16579,Nest_Gamma,Musanze_Clinic,medication,routine,antiretroviral_supply,1.05,180,reassigned_or_delayed
ORD-06581,2025-02-18T13:06:00,FL-16580,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06582,2025-02-18T16:36:00,FL-16581,Nest_Gamma,Musanze_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06583,2025-02-18T17:08:00,FL-16582,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06584,2025-02-18T05:45:00,FL-16583,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06585,2025-02-18T17:08:00,FL-16584,Nest_Gamma,Nyabihu_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-06586,2025-02-18T14:21:00,FL-16585,Nest_Gamma,Nyabihu_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06587,2025-02-18T06:28:00,FL-16586,Nest_Gamma,Nyabihu_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06588,2025-02-18T09:59:00,FL-16587,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06589,2025-02-18T07:00:00,FL-16588,Nest_Gamma,Gakenke_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-06590,2025-02-18T07:59:00,FL-16589,Nest_Gamma,Musanze_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06591,2025-02-18T09:52:00,FL-16590,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06592,2025-02-18T17:15:00,FL-16591,Nest_Gamma,Rubavu_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06593,2025-02-18T12:35:00,FL-16592,Nest_Gamma,Musanze_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06594,2025-02-18T13:02:00,FL-16593,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06595,2025-02-18T17:15:00,FL-16594,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06596,2025-02-18T11:20:00,FL-16595,Nest_Gamma,Musanze_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06597,2025-02-18T04:42:00,FL-16596,Nest_Gamma,Musanze_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06598,2025-02-18T11:42:00,FL-16597,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-06599,2025-02-18T16:45:00,FL-16598,Nest_Gamma,Gakenke_Health_Post,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-06600,2025-02-18T09:55:00,FL-16599,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06601,2025-02-18T11:02:00,FL-16600,Nest_Gamma,Gakenke_Health_Post,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-06602,2025-02-18T07:21:00,FL-16601,Nest_Gamma,Musanze_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06603,2025-02-18T05:43:00,FL-16602,Nest_Gamma,Nyabihu_Clinic,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-06604,2025-02-18T16:09:00,FL-16603,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06605,2025-02-18T10:04:00,FL-16604,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06606,2025-02-18T07:49:00,FL-16605,Nest_Gamma,Musanze_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-06607,2025-02-18T09:10:00,FL-16606,Nest_Gamma,Musanze_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06608,2025-02-18T15:06:00,FL-16607,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06609,2025-02-18T17:57:00,FL-16608,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06610,2025-02-18T15:43:00,FL-16609,Nest_Delta,Rulindo_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06611,2025-02-18T14:03:00,FL-16610,Nest_Delta,Gicumbi_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06612,2025-02-18T07:20:00,FL-16611,Nest_Delta,Gicumbi_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06613,2025-02-18T11:23:00,FL-16612,Nest_Delta,Kicukiro_Health_Center,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-06614,2025-02-18T07:56:00,FL-16613,Nest_Delta,Rulindo_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06615,2025-02-18T11:54:00,FL-16614,Nest_Delta,Rulindo_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-06616,2025-02-18T17:49:00,FL-16615,Nest_Delta,Mageragere_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06617,2025-02-18T12:44:00,FL-16616,Nest_Delta,Gicumbi_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-06618,2025-02-18T08:24:00,FL-16617,Nest_Delta,Kicukiro_Health_Center,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06619,2025-02-18T05:41:00,FL-16618,Nest_Delta,Kicukiro_Health_Center,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06620,2025-02-18T15:24:00,FL-16619,Nest_Delta,Gicumbi_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06621,2025-02-18T08:38:00,FL-16620,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-06622,2025-02-18T11:25:00,FL-16621,Nest_Delta,Mageragere_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-06623,2025-02-18T10:45:00,FL-16622,Nest_Delta,Mageragere_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-06624,2025-02-18T13:05:00,FL-16623,Nest_Delta,Kicukiro_Health_Center,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-06625,2025-02-18T15:50:00,FL-16624,Nest_Delta,Kicukiro_Health_Center,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-06626,2025-02-18T13:54:00,FL-16625,Nest_Delta,Gicumbi_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06627,2025-02-18T06:17:00,FL-16626,Nest_Delta,Kicukiro_Health_Center,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06628,2025-02-18T06:30:00,FL-16627,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06629,2025-02-18T09:23:00,FL-16628,Nest_Delta,Mageragere_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-06630,2025-02-18T05:31:00,FL-16629,Nest_Delta,Gicumbi_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06631,2025-02-18T16:12:00,FL-16630,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06632,2025-02-18T17:37:00,FL-16631,Nest_Delta,Rulindo_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-06633,2025-02-18T11:30:00,FL-16632,Nest_Delta,Gicumbi_Hospital,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-06634,2025-02-18T11:44:00,FL-16633,Nest_Delta,Gicumbi_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06635,2025-02-18T13:55:00,FL-16634,Nest_Delta,Rulindo_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-06636,2025-02-18T10:59:00,FL-16635,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-06637,2025-02-18T11:03:00,FL-16636,Nest_Delta,Kicukiro_Health_Center,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-06638,2025-02-18T13:53:00,FL-16637,Nest_Delta,Gicumbi_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-06639,2025-02-18T13:25:00,FL-16638,Nest_Delta,Gicumbi_Hospital,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
